,0,pseudotime,Cell type annotation
6993,-4.62248,0.46805526105465756,Undifferentiated
14670,-3.8145807,0.46807157187362375,Undifferentiated
2498,-2.8750753,0.46808788269259,Undifferentiated
46878,-5.1557775,0.4681041935115562,Undifferentiated
45924,-3.493345,0.46812050433052244,Undifferentiated
51441,-4.307601,0.4681368151494887,Undifferentiated
59085,-4.1648397,0.4681531259684549,Undifferentiated
35081,-3.9172902,0.4681694367874211,Undifferentiated
35057,-3.2127314,0.4681857476063873,Undifferentiated
1450,-3.2037897,0.46820205842535356,Undifferentiated
42733,-5.5305753,0.46821836924431975,Undifferentiated
51763,-3.5534968,0.468234680063286,Undifferentiated
44770,-4.273231,0.4682509908822522,Undifferentiated
10035,-4.5648212,0.46826730170121844,Undifferentiated
46256,-3.6317668,0.46828361252018463,Undifferentiated
1705,-2.027696,0.4682999233391509,Undifferentiated
33311,-4.4490285,0.4683162341581171,Undifferentiated
48810,-3.7213404,0.4683325449770833,Undifferentiated
47579,-2.9915555,0.4683488557960495,Undifferentiated
46117,-2.8570905,0.46836516661501576,Undifferentiated
51859,-4.4186196,0.46838147743398195,Undifferentiated
6787,-5.059626,0.4683977882529482,Undifferentiated
40043,-5.668224,0.4684140990719144,Undifferentiated
31600,-3.5509794,0.46843040989088064,Undifferentiated
57269,-2.7283287,0.46844672070984683,Undifferentiated
36373,-4.3553686,0.4684630315288131,Undifferentiated
32964,-4.815689,0.46847934234777927,Undifferentiated
42788,-1.6632558,0.4684956531667455,Undifferentiated
39565,-4.0611067,0.4685119639857117,Undifferentiated
43945,-5.8252964,0.46852827480467796,Undifferentiated
38316,-4.582438,0.46854458562364415,Undifferentiated
42960,-4.3685203,0.4685608964426104,Undifferentiated
47124,-2.3977144,0.4685772072615766,Undifferentiated
35418,-0.43548468,0.46859351808054284,Undifferentiated
45914,-5.4527955,0.46860982889950903,Undifferentiated
48152,-1.8029554,0.4686261397184753,Undifferentiated
7194,-3.4618714,0.46864245053744147,Undifferentiated
3308,-4.950218,0.4686587613564077,Undifferentiated
9668,-2.5416121,0.4686750721753739,Undifferentiated
8669,-4.8695974,0.46869138299434016,Undifferentiated
18999,-3.7618673,0.46870769381330635,Undifferentiated
152,-3.1775715,0.4687240046322726,Undifferentiated
57625,-4.659721,0.4687403154512388,Undifferentiated
21738,-4.401267,0.46875662627020503,Undifferentiated
40015,-5.773565,0.4687729370891712,Undifferentiated
39520,-2.8481455,0.4687892479081375,Undifferentiated
10261,-2.891726,0.46880555872710367,Undifferentiated
7359,-5.326147,0.4688218695460699,Undifferentiated
12407,-4.303289,0.4688381803650361,Undifferentiated
849,-2.725275,0.46885449118400235,Undifferentiated
52149,-4.941036,0.46887080200296855,Undifferentiated
52214,-5.4786663,0.4688871128219348,Undifferentiated
36163,-3.5328271,0.468903423640901,Undifferentiated
57888,-4.333685,0.46891973445986723,Undifferentiated
45729,-2.7256632,0.4689360452788334,Undifferentiated
14080,-1.3583764,0.46895235609779967,Undifferentiated
52230,-0.9958016,0.46896866691676586,Undifferentiated
40525,-2.688854,0.4689849777357321,Undifferentiated
41040,-1.8158551,0.46900128855469836,Undifferentiated
45377,-4.7806463,0.46901759937366455,Undifferentiated
47385,-4.1617393,0.4690339101926308,Undifferentiated
46358,-4.919044,0.469050221011597,Undifferentiated
41739,-4.743008,0.46906653183056324,Undifferentiated
50286,-2.0117815,0.46908284264952943,Undifferentiated
373,-4.301222,0.4690991534684957,Undifferentiated
11239,-2.9108467,0.46911546428746187,Undifferentiated
47778,-4.731683,0.4691317751064281,Undifferentiated
38910,-2.2307134,0.4691480859253943,Undifferentiated
4905,-3.8909252,0.46916439674436056,Undifferentiated
50226,-5.2892323,0.46918070756332675,Undifferentiated
8688,-4.732724,0.469197018382293,Undifferentiated
41883,-2.0740983,0.4692133292012592,Undifferentiated
59252,-4.1529145,0.46922964002022544,Undifferentiated
25560,-6.1797986,0.46924595083919163,Undifferentiated
58042,-4.443648,0.4692622616581579,Undifferentiated
7444,-4.3226705,0.46927857247712407,Undifferentiated
36289,-4.471791,0.4692948832960903,Undifferentiated
49400,-3.0927584,0.4693111941150565,Undifferentiated
47494,-3.6519933,0.46932750493402275,Undifferentiated
21666,-5.049985,0.46934381575298895,Undifferentiated
9320,-3.0270176,0.4693601265719552,Undifferentiated
48004,-2.3435943,0.4693764373909214,Undifferentiated
40779,-5.482411,0.46939274820988763,Undifferentiated
38535,-6.4430175,0.4694090590288538,Undifferentiated
14153,-3.5223215,0.4694253698478201,Undifferentiated
42749,-3.9900312,0.46944168066678627,Undifferentiated
43674,-3.4142678,0.4694579914857525,Undifferentiated
38763,-5.425098,0.4694743023047187,Undifferentiated
8624,-3.8097134,0.46949061312368495,Undifferentiated
56928,-3.691434,0.46950692394265114,Undifferentiated
35292,-3.9315462,0.4695232347616174,Undifferentiated
36442,-5.384545,0.4695395455805836,Undifferentiated
10530,-3.8889637,0.46955585639954983,Undifferentiated
9370,-4.4896727,0.469572167218516,Undifferentiated
43720,-2.981466,0.46958847803748227,Undifferentiated
49142,-2.1979258,0.46960478885644846,Undifferentiated
13196,-2.5995178,0.4696210996754147,Undifferentiated
58873,-2.720795,0.4696374104943809,Undifferentiated
23274,-5.7142467,0.46965372131334715,Undifferentiated
33028,-3.9767587,0.46967003213231334,Undifferentiated
42976,-4.199443,0.4696863429512796,Undifferentiated
51573,-4.5742593,0.4697026537702458,Undifferentiated
30896,-4.295231,0.46971896458921203,Undifferentiated
3472,-3.2141204,0.4697352754081782,Undifferentiated
9477,-4.52411,0.46975158622714447,Undifferentiated
45660,-4.7112617,0.46976789704611066,Undifferentiated
7465,-3.429281,0.4697842078650769,Undifferentiated
50996,-4.5649567,0.4698005186840431,Undifferentiated
52027,-5.09554,0.46981682950300935,Undifferentiated
33824,-4.5541654,0.46983314032197554,Undifferentiated
13045,-1.565413,0.4698494511409418,Undifferentiated
8576,-4.338208,0.469865761959908,Undifferentiated
40082,-4.954378,0.4698820727788742,Undifferentiated
37276,-4.651116,0.4698983835978405,Undifferentiated
59916,-4.1291547,0.46991469441680667,Undifferentiated
51050,-4.681851,0.4699310052357729,Undifferentiated
51648,-3.631927,0.4699473160547391,Undifferentiated
1843,-4.1656365,0.46996362687370535,Undifferentiated
35723,-5.264853,0.46997993769267155,Undifferentiated
52587,-4.335459,0.4699962485116378,Undifferentiated
6823,-4.6943936,0.470012559330604,Undifferentiated
5016,-3.3351583,0.47002887014957023,Undifferentiated
35964,-4.0833216,0.4700451809685364,Undifferentiated
60610,-2.7498426,0.47006149178750267,Undifferentiated
49551,-4.0984907,0.47007780260646886,Undifferentiated
14233,-4.371861,0.4700941134254351,Undifferentiated
12302,-0.27244192,0.4701104242444013,Undifferentiated
48567,-4.953336,0.47012673506336755,Undifferentiated
36530,-3.5515506,0.47014304588233374,Undifferentiated
43060,-4.173321,0.4701593567013,Undifferentiated
61040,-0.9002885,0.4701756675202662,Undifferentiated
34746,-3.6252024,0.47019197833923243,Undifferentiated
44612,-2.117487,0.4702082891581986,Undifferentiated
10403,-4.7554903,0.47022459997716487,Undifferentiated
52392,-2.6218746,0.47024091079613106,Undifferentiated
37463,-4.5576315,0.4702572216150973,Undifferentiated
48975,-3.5466158,0.4702735324340635,Undifferentiated
42496,-5.205287,0.47028984325302975,Undifferentiated
46804,-0.6796657,0.47030615407199594,Undifferentiated
3635,-4.657061,0.4703224648909622,Undifferentiated
48502,-4.664113,0.4703387757099284,Undifferentiated
767,-3.9637573,0.47035508652889463,Undifferentiated
38939,-2.9444745,0.4703713973478608,Undifferentiated
9736,-4.5123873,0.47038770816682707,Undifferentiated
48284,-4.0498466,0.47040401898579326,Undifferentiated
6931,-3.8519366,0.4704203298047595,Undifferentiated
33188,-3.5415552,0.4704366406237257,Undifferentiated
39353,-5.7229757,0.47045295144269195,Undifferentiated
45992,-4.670186,0.47046926226165814,Undifferentiated
11654,-4.4221873,0.4704855730806244,Undifferentiated
40020,-2.4768717,0.4705018838995906,Undifferentiated
7104,-4.0682454,0.4705181947185568,Undifferentiated
5938,-4.571621,0.470534505537523,Undifferentiated
44129,-3.7426684,0.47055081635648927,Undifferentiated
59567,-3.8425906,0.47056712717545546,Undifferentiated
33644,-4.1133432,0.4705834379944217,Undifferentiated
3707,-4.4075365,0.4705997488133879,Undifferentiated
49707,-4.095577,0.47061605963235414,Undifferentiated
35851,-5.148022,0.47063237045132034,Undifferentiated
39319,-4.2326303,0.4706486812702866,Undifferentiated
45039,-5.309493,0.4706649920892528,Undifferentiated
60603,-3.8582358,0.470681302908219,Undifferentiated
6147,-4.820738,0.4706976137271852,Undifferentiated
47019,-4.109058,0.47071392454615146,Undifferentiated
46678,-3.4148493,0.47073023536511766,Undifferentiated
46925,-4.9114466,0.4707465461840839,Undifferentiated
41432,-4.1640525,0.47076285700305015,Undifferentiated
38050,-3.2695022,0.47077916782201634,Undifferentiated
9909,-2.1034963,0.4707954786409826,Undifferentiated
36905,-1.3543136,0.4708117894599488,Undifferentiated
42679,-3.259112,0.47082810027891503,Undifferentiated
51665,-3.3170087,0.4708444110978812,Undifferentiated
57456,-3.634935,0.47086072191684747,Undifferentiated
50619,-5.6352124,0.47087703273581366,Undifferentiated
58798,-3.499839,0.4708933435547799,Undifferentiated
29318,-0.13958739,0.4709096543737461,Undifferentiated
45985,-3.4342806,0.47092596519271235,Undifferentiated
7712,-4.324747,0.47094227601167854,Undifferentiated
40498,-4.416371,0.4709585868306448,Undifferentiated
41222,-3.4406698,0.470974897649611,Undifferentiated
57666,-3.3978548,0.4709912084685772,Undifferentiated
8183,-3.3633664,0.4710075192875434,Undifferentiated
43613,-3.6673145,0.47102383010650967,Undifferentiated
2296,-1.4272152,0.47104014092547586,Undifferentiated
38646,-2.045444,0.4710564517444421,Undifferentiated
52570,-5.453455,0.4710727625634083,Undifferentiated
49117,-2.9000282,0.47108907338237455,Undifferentiated
42553,-3.7127163,0.47110538420134074,Undifferentiated
45371,-4.269938,0.471121695020307,Undifferentiated
4870,-2.1122518,0.4711380058392732,Undifferentiated
8025,-4.76213,0.4711543166582394,Undifferentiated
40582,-3.7672803,0.4711706274772056,Undifferentiated
60195,-1.9075989,0.47118693829617186,Undifferentiated
8075,3.3683004,0.47120324911513806,Undifferentiated
50765,-4.463647,0.4712195599341043,Undifferentiated
42367,-4.941486,0.4712358707530705,Undifferentiated
51809,-3.5050714,0.47125218157203674,Undifferentiated
40102,-4.8714194,0.47126849239100294,Undifferentiated
33106,-3.5468512,0.4712848032099692,Undifferentiated
52513,-3.735498,0.4713011140289354,Undifferentiated
41176,-5.231527,0.4713174248479016,Undifferentiated
10940,-3.4488764,0.4713337356668678,Undifferentiated
52318,-4.2295313,0.47135004648583406,Undifferentiated
35731,-4.7024384,0.47136635730480025,Undifferentiated
37022,-4.3516927,0.4713826681237665,Undifferentiated
6340,-4.3371863,0.4713989789427327,Undifferentiated
50782,-0.77846086,0.47141528976169894,Undifferentiated
36987,-3.6677687,0.47143160058066513,Undifferentiated
33967,-3.437003,0.4714479113996314,Undifferentiated
39596,-4.4200883,0.4714642222185976,Undifferentiated
43495,-2.7511501,0.4714805330375638,Undifferentiated
13062,-3.2844968,0.47149684385653,Undifferentiated
44362,-4.830011,0.47151315467549626,Undifferentiated
45329,-2.9837866,0.47152946549446245,Undifferentiated
51926,-2.0434904,0.4715457763134287,Undifferentiated
52384,-2.2953153,0.4715620871323949,Undifferentiated
51807,-3.9994454,0.47157839795136114,Undifferentiated
47807,-4.363438,0.47159470877032733,Undifferentiated
39312,-2.3853831,0.4716110195892936,Undifferentiated
36823,-3.400595,0.4716273304082598,Undifferentiated
52056,-5.4799323,0.471643641227226,Undifferentiated
43282,-4.5375304,0.47165995204619227,Undifferentiated
3940,-4.232456,0.47167626286515846,Undifferentiated
42964,-1.8709451,0.4716925736841247,Undifferentiated
37808,-4.7691836,0.4717088845030909,Undifferentiated
48114,-3.778344,0.47172519532205714,Undifferentiated
57777,-6.03902,0.47174150614102334,Undifferentiated
32225,-4.6344366,0.4717578169599896,Undifferentiated
42018,-4.1099496,0.4717741277789558,Undifferentiated
51956,-3.4952383,0.471790438597922,Undifferentiated
41577,-4.79779,0.4718067494168882,Undifferentiated
60753,-4.2064805,0.47182306023585446,Undifferentiated
45435,-2.1470788,0.47183937105482066,Undifferentiated
10656,-4.632304,0.4718556818737869,Undifferentiated
39594,-2.99459,0.4718719926927531,Undifferentiated
46571,-4.640336,0.47188830351171934,Undifferentiated
10721,-2.4908338,0.47190461433068553,Undifferentiated
36049,-4.051481,0.4719209251496518,Undifferentiated
32691,-2.2926834,0.471937235968618,Undifferentiated
56746,0.6688103,0.4719535467875842,Undifferentiated
44580,-4.3343077,0.4719698576065504,Undifferentiated
51426,-5.2512436,0.47198616842551666,Undifferentiated
36597,-4.3598704,0.47200247924448285,Undifferentiated
60901,-4.343232,0.4720187900634491,Undifferentiated
48474,-5.015862,0.4720351008824153,Undifferentiated
13246,-3.488091,0.47205141170138154,Undifferentiated
11474,-3.7688787,0.47206772252034773,Undifferentiated
60024,-5.626696,0.472084033339314,Undifferentiated
48086,-2.4421973,0.47210034415828017,Undifferentiated
6099,-2.8871522,0.4721166549772464,Undifferentiated
50081,-5.872177,0.4721329657962126,Undifferentiated
51027,-1.7856855,0.47214927661517886,Undifferentiated
6350,-5.163079,0.47216558743414505,Undifferentiated
50921,-4.22701,0.4721818982531113,Undifferentiated
3656,-3.2234325,0.4721982090720775,Undifferentiated
8125,-1.1243354,0.47221451989104374,Undifferentiated
6383,-5.312054,0.47223083071000993,Undifferentiated
59693,-3.8638127,0.4722471415289762,Undifferentiated
51460,-4.0566916,0.47226345234794237,Undifferentiated
40894,-4.1177106,0.4722797631669086,Undifferentiated
45633,-4.163211,0.4722960739858748,Undifferentiated
57138,-1.7721123,0.47231238480484106,Undifferentiated
8816,-3.439799,0.47232869562380725,Undifferentiated
38412,-0.7935622,0.4723450064427735,Undifferentiated
40722,-4.011932,0.4723613172617397,Undifferentiated
58381,-4.4718122,0.47237762808070594,Undifferentiated
8415,-4.8262024,0.47239393889967213,Undifferentiated
61082,-2.8528059,0.4724102497186384,Undifferentiated
50797,-3.8394501,0.47242656053760457,Undifferentiated
49634,-4.1783977,0.4724428713565708,Undifferentiated
37152,-4.4332004,0.472459182175537,Undifferentiated
967,-2.6510987,0.47247549299450325,Undifferentiated
27459,-3.6263463,0.4724918038134695,Undifferentiated
48250,-4.494765,0.4725081146324357,Undifferentiated
48216,-5.24724,0.47252442545140194,Undifferentiated
10282,-4.9568615,0.47254073627036813,Undifferentiated
52068,-4.3744655,0.4725570470893344,Undifferentiated
6246,-5.5491557,0.4725733579083006,Undifferentiated
49156,-4.8743796,0.4725896687272668,Undifferentiated
41313,-4.4958425,0.472605979546233,Undifferentiated
45935,-4.9331517,0.47262229036519926,Undifferentiated
35312,-1.8442144,0.47263860118416545,Undifferentiated
1556,-2.6157837,0.4726549120031317,Undifferentiated
5922,-2.8329997,0.4726712228220979,Undifferentiated
52222,-3.7356136,0.47268753364106414,Undifferentiated
39876,-5.2214856,0.47270384446003033,Undifferentiated
6842,-2.3415658,0.4727201552789966,Undifferentiated
57575,-4.912948,0.47273646609796277,Undifferentiated
44412,-5.7191486,0.472752776916929,Undifferentiated
38804,-4.9878855,0.4727690877358952,Undifferentiated
46326,-5.458547,0.47278539855486146,Undifferentiated
39270,-4.4943,0.47280170937382765,Undifferentiated
36016,-3.9665365,0.4728180201927939,Undifferentiated
48820,-3.765086,0.4728343310117601,Undifferentiated
42204,-4.510401,0.47285064183072634,Undifferentiated
35566,-5.220693,0.47286695264969253,Undifferentiated
34569,-4.824359,0.4728832634686588,Undifferentiated
52572,-4.0173335,0.47289957428762497,Undifferentiated
38834,-4.594778,0.4729158851065912,Undifferentiated
61220,-2.9379125,0.4729321959255574,Undifferentiated
10369,-5.2216187,0.47294850674452366,Undifferentiated
51884,-4.5229373,0.47296481756348985,Undifferentiated
46202,-4.700805,0.4729811283824561,Undifferentiated
35512,-3.2123513,0.4729974392014223,Undifferentiated
4868,-5.1495075,0.47301375002038853,Undifferentiated
59242,-2.6835723,0.4730300608393547,Undifferentiated
25898,-4.1339607,0.473046371658321,Undifferentiated
47972,-4.636808,0.47306268247728717,Undifferentiated
43412,-3.9888334,0.4730789932962534,Undifferentiated
1560,-4.7159767,0.4730953041152196,Undifferentiated
59912,-2.8975573,0.47311161493418585,Undifferentiated
42764,-5.587908,0.47312792575315205,Undifferentiated
49445,-5.0792613,0.4731442365721183,Undifferentiated
46354,-2.9161203,0.4731605473910845,Undifferentiated
23332,-5.2154074,0.47317685821005073,Undifferentiated
8760,-4.7225575,0.4731931690290169,Undifferentiated
47651,-3.3876975,0.47320947984798317,Undifferentiated
43477,-4.183972,0.47322579066694936,Undifferentiated
13954,-4.4281087,0.4732421014859156,Undifferentiated
11741,-2.7092903,0.4732584123048818,Undifferentiated
6290,-4.332694,0.47327472312384805,Undifferentiated
56711,-4.2505383,0.47329103394281424,Undifferentiated
6248,-3.1582232,0.4733073447617805,Undifferentiated
5505,-3.8640501,0.4733236555807467,Undifferentiated
4145,-3.1551478,0.47333996639971293,Undifferentiated
37403,-4.2773147,0.4733562772186791,Undifferentiated
33561,-3.9652977,0.47337258803764537,Undifferentiated
41419,-4.0923944,0.4733888988566116,Undifferentiated
34552,-4.428198,0.4734052096755778,Undifferentiated
48426,-3.643044,0.47342152049454406,Undifferentiated
38029,-4.596967,0.47343783131351025,Undifferentiated
36859,-5.161003,0.4734541421324765,Undifferentiated
9837,-3.1022666,0.4734704529514427,Undifferentiated
6267,-3.096184,0.47348676377040894,Undifferentiated
50032,-4.436004,0.47350307458937513,Undifferentiated
57135,-5.944005,0.4735193854083414,Undifferentiated
1909,-2.696652,0.47353569622730757,Undifferentiated
61152,-1.1862558,0.4735520070462738,Undifferentiated
50345,-5.45352,0.47356831786524,Undifferentiated
59145,-3.8476088,0.47358462868420625,Undifferentiated
45586,-2.6947436,0.47360093950317245,Undifferentiated
61086,-4.847744,0.4736172503221387,Undifferentiated
51985,-2.7212968,0.4736335611411049,Undifferentiated
46207,-3.435446,0.47364987196007113,Undifferentiated
6080,-3.1730506,0.4736661827790373,Undifferentiated
60832,-3.5690844,0.4736824935980036,Undifferentiated
36115,-2.512947,0.47369880441696977,Undifferentiated
37828,-3.5807185,0.473715115235936,Undifferentiated
57570,-3.2660503,0.4737314260549022,Undifferentiated
34323,-3.090021,0.47374773687386845,Undifferentiated
49274,-4.45975,0.47376404769283464,Undifferentiated
38610,-3.639561,0.4737803585118009,Undifferentiated
14457,-3.2350671,0.4737966693307671,Undifferentiated
46690,-3.086068,0.47381298014973333,Undifferentiated
46562,-5.2818017,0.4738292909686995,Undifferentiated
51200,-4.998899,0.47384560178766577,Undifferentiated
44128,-3.3213425,0.47386191260663196,Undifferentiated
48767,-2.9761715,0.4738782234255982,Undifferentiated
60134,-4.4098506,0.4738945342445644,Undifferentiated
48626,-2.5130389,0.47391084506353065,Undifferentiated
38231,-2.5525312,0.47392715588249684,Undifferentiated
56966,-5.5065255,0.4739434667014631,Undifferentiated
47932,-4.8555226,0.4739597775204293,Undifferentiated
9638,-3.4287512,0.47397608833939553,Undifferentiated
44084,-4.145343,0.4739923991583617,Undifferentiated
46790,-3.9977245,0.47400870997732797,Undifferentiated
42459,-3.096071,0.47402502079629416,Undifferentiated
37127,-2.5971594,0.4740413316152604,Undifferentiated
31926,-2.7873788,0.4740576424342266,Undifferentiated
48920,-4.0842795,0.47407395325319285,Undifferentiated
50045,-4.8727045,0.47409026407215904,Undifferentiated
51022,-4.8552623,0.4741065748911253,Undifferentiated
38042,-4.677485,0.4741228857100915,Undifferentiated
44617,-2.1336782,0.4741391965290577,Undifferentiated
8016,-4.7828016,0.4741555073480239,Undifferentiated
20677,-3.2906828,0.47417181816699017,Undifferentiated
9800,-3.6581001,0.47418812898595636,Undifferentiated
31789,-0.99928087,0.4742044398049226,Undifferentiated
45227,-5.029351,0.4742207506238888,Undifferentiated
41644,-5.1668696,0.47423706144285505,Undifferentiated
41771,-3.7957997,0.4742533722618213,Undifferentiated
47963,-2.706839,0.4742696830807875,Undifferentiated
12648,-2.1908493,0.47428599389975373,Undifferentiated
37741,-5.1091714,0.4743023047187199,Undifferentiated
42487,-3.4233205,0.4743186155376862,Undifferentiated
8230,-3.4731202,0.47433492635665236,Undifferentiated
49222,-5.7362776,0.4743512371756186,Undifferentiated
50132,-2.5929987,0.4743675479945848,Undifferentiated
47769,-4.987735,0.47438385881355105,Undifferentiated
1327,-1.8588604,0.47440016963251724,Undifferentiated
49502,-2.3730664,0.4744164804514835,Undifferentiated
44533,-3.186544,0.4744327912704497,Undifferentiated
39360,-5.7849255,0.47444910208941593,Undifferentiated
40425,-4.8361716,0.4744654129083821,Undifferentiated
49328,-3.8852944,0.47448172372734837,Undifferentiated
44068,-5.8432193,0.47449803454631456,Undifferentiated
3135,-1.3458085,0.4745143453652808,Undifferentiated
9479,-4.7234907,0.474530656184247,Undifferentiated
48146,-3.987196,0.47454696700321325,Undifferentiated
24304,-3.9762177,0.47456327782217944,Undifferentiated
41305,-2.1769922,0.4745795886411457,Undifferentiated
57901,-3.0898986,0.4745958994601119,Undifferentiated
57451,-4.2301793,0.47461221027907813,Undifferentiated
36754,-3.069935,0.4746285210980443,Undifferentiated
58078,-3.5127213,0.47464483191701057,Undifferentiated
50886,-5.450687,0.47466114273597676,Undifferentiated
41752,-5.167006,0.474677453554943,Undifferentiated
59808,-2.551895,0.4746937643739092,Undifferentiated
34166,-4.2254567,0.47471007519287545,Undifferentiated
11201,-4.268333,0.47472638601184164,Undifferentiated
60751,-4.887778,0.4747426968308079,Undifferentiated
43925,-1.9174063,0.4747590076497741,Undifferentiated
43327,-4.1456423,0.4747753184687403,Undifferentiated
42948,-2.9599626,0.4747916292877065,Undifferentiated
39486,-1.6872184,0.47480794010667277,Undifferentiated
40072,-3.4716098,0.47482425092563896,Undifferentiated
57776,-2.6155322,0.4748405617446052,Undifferentiated
61194,-3.9085226,0.4748568725635714,Undifferentiated
45246,-1.8296458,0.47487318338253764,Undifferentiated
33755,-3.6812537,0.47488949420150384,Undifferentiated
37860,-2.444819,0.4749058050204701,Undifferentiated
44020,-5.620041,0.4749221158394363,Undifferentiated
60032,-3.2200236,0.4749384266584025,Undifferentiated
41148,-2.5315218,0.4749547374773687,Undifferentiated
48395,-3.6468678,0.47497104829633496,Undifferentiated
43619,-1.0911705,0.47498735911530116,Undifferentiated
45301,-3.465608,0.4750036699342674,Undifferentiated
20770,-6.6958866,0.4750199807532336,Undifferentiated
58971,-4.5647073,0.47503629157219984,Undifferentiated
52607,-3.6916442,0.47505260239116603,Undifferentiated
36865,-2.7755466,0.4750689132101323,Undifferentiated
42808,-2.6511805,0.4750852240290985,Undifferentiated
7132,-3.9028683,0.4751015348480647,Undifferentiated
42235,-5.750095,0.47511784566703097,Undifferentiated
39116,-5.532292,0.47513415648599716,Undifferentiated
14128,-2.3099272,0.4751504673049634,Undifferentiated
58472,-4.998277,0.4751667781239296,Undifferentiated
57534,-4.9165287,0.47518308894289585,Undifferentiated
47688,-3.9518278,0.47519939976186204,Undifferentiated
50155,-3.301935,0.4752157105808283,Undifferentiated
60779,-1.9350132,0.4752320213997945,Undifferentiated
39074,-5.288399,0.4752483322187607,Undifferentiated
40352,-4.7151165,0.4752646430377269,Undifferentiated
2084,-0.848346,0.47528095385669317,Undifferentiated
41635,-1.900313,0.47529726467565936,Undifferentiated
42615,-3.3139904,0.4753135754946256,Undifferentiated
50519,-0.5307522,0.4753298863135918,Undifferentiated
9305,-4.5019493,0.47534619713255805,Undifferentiated
49454,-3.595924,0.47536250795152424,Undifferentiated
46048,-3.6937225,0.4753788187704905,Undifferentiated
46385,-3.21165,0.4753951295894567,Undifferentiated
49472,-3.4137003,0.4754114404084229,Undifferentiated
7751,-4.851374,0.4754277512273891,Undifferentiated
58353,-3.6888723,0.47544406204635536,Undifferentiated
39639,-0.6151489,0.47546037286532156,Undifferentiated
34128,-4.895055,0.4754766836842878,Undifferentiated
33021,-4.1803036,0.475492994503254,Undifferentiated
44601,-2.9218354,0.47550930532222024,Undifferentiated
41836,-0.042064317,0.47552561614118644,Undifferentiated
164,-1.8726517,0.4755419269601527,Undifferentiated
47786,-3.8281922,0.4755582377791189,Undifferentiated
8969,-2.9088569,0.4755745485980851,Undifferentiated
40637,-1.6385247,0.4755908594170513,Undifferentiated
37017,-3.829708,0.47560717023601756,Undifferentiated
9383,-3.9142005,0.47562348105498375,Undifferentiated
48791,-3.0408926,0.47563979187395,Undifferentiated
37619,-3.749043,0.4756561026929162,Undifferentiated
57061,-2.4419842,0.47567241351188244,Undifferentiated
40630,-2.1614275,0.47568872433084863,Undifferentiated
51070,-3.5145543,0.4757050351498149,Undifferentiated
10990,-4.057811,0.4757213459687811,Undifferentiated
48226,-4.5874653,0.4757376567877473,Undifferentiated
50280,-2.3641746,0.4757539676067135,Undifferentiated
36046,-5.199572,0.47577027842567976,Undifferentiated
51847,-4.7084503,0.47578658924464595,Undifferentiated
14727,-5.008275,0.4758029000636122,Undifferentiated
9783,-2.4899595,0.4758192108825784,Undifferentiated
19684,-5.994424,0.47583552170154464,Undifferentiated
9059,-3.0347795,0.47585183252051083,Undifferentiated
26054,-5.862155,0.4758681433394771,Undifferentiated
11628,-2.2923176,0.47588445415844327,Undifferentiated
41728,-2.4600918,0.4759007649774095,Undifferentiated
38672,-0.8427681,0.4759170757963757,Undifferentiated
34529,-4.87163,0.47593338661534196,Undifferentiated
47732,-3.1471279,0.47594969743430815,Undifferentiated
3756,-3.3602562,0.4759660082532744,Undifferentiated
6612,-4.405984,0.4759823190722406,Undifferentiated
151,-1.9222404,0.47599862989120684,Undifferentiated
56978,-3.2079864,0.4760149407101731,Undifferentiated
37833,-4.367767,0.4760312515291393,Undifferentiated
41711,-1.3351808,0.4760475623481055,Undifferentiated
60206,-3.9853716,0.4760638731670717,Undifferentiated
41420,-2.782886,0.47608018398603796,Undifferentiated
43335,-5.235297,0.47609649480500416,Undifferentiated
41856,-2.7503228,0.4761128056239704,Undifferentiated
33443,-4.034789,0.4761291164429366,Undifferentiated
42229,-3.920073,0.47614542726190284,Undifferentiated
51594,-1.8814292,0.47616173808086903,Undifferentiated
46062,-5.4099765,0.4761780488998353,Undifferentiated
695,-3.714651,0.4761943597188015,Undifferentiated
44501,-1.4580284,0.4762106705377677,Undifferentiated
34922,-3.4333413,0.4762269813567339,Undifferentiated
60653,-5.553667,0.47624329217570016,Undifferentiated
12168,-4.5527325,0.47625960299466635,Undifferentiated
42675,-1.9150698,0.4762759138136326,Undifferentiated
49436,-5.187576,0.4762922246325988,Undifferentiated
9527,-4.127924,0.47630853545156504,Undifferentiated
38225,-5.3130217,0.47632484627053123,Undifferentiated
61192,-3.0500088,0.4763411570894975,Undifferentiated
43671,-4.7026587,0.47635746790846367,Undifferentiated
61208,-4.627219,0.4763737787274299,Undifferentiated
40889,-3.3740702,0.4763900895463961,Undifferentiated
58067,-4.1181417,0.47640640036536236,Undifferentiated
48127,-3.5836747,0.47642271118432855,Undifferentiated
4627,-3.2107902,0.4764390220032948,Undifferentiated
50244,-4.9094334,0.476455332822261,Undifferentiated
34507,-4.6618037,0.47647164364122724,Undifferentiated
34245,-3.8355103,0.47648795446019343,Undifferentiated
9187,-2.79681,0.4765042652791597,Undifferentiated
58896,-4.042002,0.47652057609812587,Undifferentiated
7479,-3.3462358,0.4765368869170921,Undifferentiated
57932,-5.1004515,0.4765531977360583,Undifferentiated
36306,0.34464872,0.47656950855502456,Undifferentiated
45446,-2.9876957,0.47658581937399075,Undifferentiated
32080,-1.9270129,0.476602130192957,Undifferentiated
57155,-2.6096,0.4766184410119232,Undifferentiated
