variance,ac1,sample-entropy-0,sample-entropy-1,sample-entropy-2,kolmogorov-entropy-0,kolmogorov-entropy-1,sample_number,eval_time,type
0.9104797781614609,-0.2562653691204939,-0.15230544865290893,-0.36937210030897744,-0.1568518422077844,-0.3513273890107771,-0.05163905494763077,2,0.5999999999999999,forced
-0.46450060168471724,-0.30675456495578923,-0.19980246497221216,-0.06683414784958326,-0.054559695197793016,-0.13753209352486764,-0.21390669524188172,2,0.5999999999999999,neutral
0.3300607760635811,-0.7068723702664796,-0.007800988137029618,-0.5719308974659075,0.8105708512176458,-0.5183804667805556,0.7192477969034394,3,0.3,forced
0.4553529686769518,0.4866760168302945,-0.3724575577055943,-0.7388866127832499,-0.3536128591394913,-0.68584812209251,-0.2169805000050882,3,0.3,neutral
0.19223708366115916,-0.37345921846315233,-0.26800064638843835,-0.2660452833797141,0.4654308458977495,-0.36663440246696816,0.3686603718292143,3,0.35,forced
0.6136900078678206,-0.056910569105691054,-0.27039909644004,-0.565899199866833,-0.29820263955748605,-0.43832034585335333,0.21976093512730474,3,0.35,neutral
0.2894847088395475,-0.3595307917888563,-0.32995089253512244,-0.5040484147668837,-0.030799862384880874,-0.5777689138371339,-0.1358248530262196,3,0.39999999999999997,forced
0.03192291579388353,0.1381650607457059,0.19808894655171497,0.23326636917724855,0.26050715485025505,-0.3287882114306701,0.26642427654853074,3,0.39999999999999997,neutral
0.4890716803760282,-0.5156286721504113,-0.23335606363810515,-0.5597508947073906,-0.2057018117044949,-0.5826033612454307,-0.29379550036057595,3,0.44999999999999996,forced
-0.2553466509988249,0.04853113983548766,-0.016276965256940917,-0.1710321700874532,0.22631237094852666,-0.4692432491257125,0.5076978276215449,3,0.44999999999999996,neutral
0.6043927648578811,-0.6020671834625323,-0.038618554338188234,-0.5913746962874825,-0.3147508804358686,-0.5470378652423975,-0.4332665983548373,3,0.49999999999999994,forced
0.2043927648578811,0.19190353143841513,-0.2132622126839345,0.09827589858647326,-0.19280017189705664,-0.23957585265232892,-0.24742299802975817,3,0.49999999999999994,neutral
0.6894111451235971,-0.5341825483032159,-0.20335536970830478,-0.5906869437071709,-0.30098981947486936,-0.5142303340250607,-0.48621241024186196,3,0.5499999999999999,forced
-0.2489384812876469,0.3046311839636615,-0.4664558450885567,0.33281188865681877,-0.5917125674733409,0.06694011684760846,-0.5787188535132122,3,0.5499999999999999,neutral
0.7511118087165803,-0.2374300214513682,-0.2571675604217895,-0.5222948562856665,-0.22571412362704601,-0.430334777361182,-0.344024764650976,3,0.5999999999999999,forced
0.4313817820331712,0.6276879610736149,0.03742562913113233,-0.025154108866084404,0.13999435845297917,0.033189378132505526,0.23794657123847401,3,0.5999999999999999,neutral
0.47311827956989244,0.2884525479195886,0.20998528726060656,0.26644849647528107,-0.36362695824352015,0.19019774769855338,-0.2415333646035091,4,0.3,forced
-0.5806451612903225,0.6222533894343151,-0.7064276043654033,-0.44163753564483593,0.27333582158900394,-0.5056127774763058,-0.17659500993812885,4,0.3,neutral
0.6753212693417255,-0.20980854969840018,-0.017837769104355798,-0.05765322748257623,-0.2236111887186632,-0.17621206246722854,-0.48723384155086924,4,0.35,forced
-0.09782323629687908,-0.35955940204563336,0.40517159420867294,-0.6668416577022505,-0.4963497431717968,-0.748671289855862,-0.6199231928820367,4,0.35,neutral
0.7647255969836614,-0.03510682865521575,-0.3092045185011803,-0.017699869600445044,-0.2471459329461137,-0.21453726028316197,-0.5646906470727459,4,0.39999999999999997,forced
-0.33707582739840797,-0.42438206954335983,0.14172820431142794,-0.43690795440756336,-0.530303250238867,-0.4314466925787107,-0.3559421587284081,4,0.39999999999999997,neutral
0.8311398354876616,0.16592244418331376,-0.4832497139605607,-0.16525530722082027,-0.04849022070713212,-0.19128801689617997,-0.36893187665478533,4,0.44999999999999996,forced
-0.4426556991774383,0.7177438307873091,0.24771289130220606,-0.4242211197516619,-0.22869964509236657,-0.4698137157450124,-0.1878741318865885,4,0.44999999999999996,neutral
0.8732988802756243,0.24470284237726098,-0.21445028434385788,-0.23359278950228643,-0.12786000588259236,-0.0893696007845693,-0.09619121845446475,4,0.49999999999999994,forced
0.04633936261843238,0.5715762273901808,0.5557580619391257,0.42681723092786256,0.4950303396489523,0.35790930767436485,-0.05624373561157446,4,0.49999999999999994,neutral
0.8984233567032028,0.1499950627036635,-0.00122850692145173,0.038045995503103266,0.02099985288621831,0.09899393692239705,-0.08403080989092405,4,0.5499999999999999,forced
-0.3357032355748659,0.4682860998650473,0.42209227602314653,0.3054101460067245,-0.10790865638402405,0.3191885732000339,-0.08303985245633376,4,0.5499999999999999,neutral
0.9125202741589494,0.13305080311829645,-0.04149721097995191,-0.022435441760470194,0.032126752145219956,0.09930638851319082,-0.14242228915962787,4,0.5999999999999999,forced
0.34646575629152937,0.0989902160832941,-0.6917147586135295,-0.3195656519151872,-0.2904876356424042,-0.3712252237252107,-0.2395738886470277,4,0.5999999999999999,neutral
0.6091631603553062,-0.7092099111734455,0.6454735037960245,0.03605717790614523,-0.2881736322442991,0.33068291736886973,-0.08940920199094794,5,0.3,forced
-0.15942028985507245,-0.7180925666199158,-0.5800025684855803,-0.3999066216169354,-0.3650353231857547,-0.43274864456723866,-0.4886988723562297,5,0.3,neutral
0.7146603724101755,-0.7907159716758456,0.3762253150241205,0.36586829472703614,-0.4791013908633431,0.4159560008205038,-0.25895036072811645,5,0.35,forced
0.5730396013637555,-0.4628901127720954,-0.5434242544426161,-0.6298459174952793,-0.5122445680559049,-0.7049794576592844,-0.10052446347519915,5,0.35,neutral
0.8014243820695433,-0.7974025974025973,0.027857106226881152,0.2221943948042184,-0.46056771221757875,0.20425108947891815,-0.20653661789422054,5,0.39999999999999997,forced
-0.14570590699622957,0.5502304147465438,-0.22193944927038575,0.3562713947917988,0.40348314381847267,0.1648845485312327,0.40760408970088297,5,0.39999999999999997,neutral
0.8509988249118684,-0.5764982373678026,-0.18137218849831574,-0.13066750158525867,-0.5418863395748652,-0.12822248834757613,-0.12113252246858747,5,0.44999999999999996,forced
-0.5265569917743831,-0.2346650998824912,-0.22362685912661404,-0.3495870876977583,0.0977444704457187,-0.15959793897753724,0.061875032688371474,5,0.44999999999999996,neutral
0.8843238587424633,-0.3317829457364341,-0.046085077985289116,-0.2970673278930784,-0.5821326362467776,-0.26559810513555254,-0.18998129739466826,5,0.49999999999999994,forced
0.6422911283376399,0.5383290267011196,0.15197626832262587,-0.03528423647391559,0.1282589178476373,-0.1641463222787794,0.04032595899613958,5,0.49999999999999994,neutral
0.8980283729962808,-0.06955004772719793,-0.058942340199405724,-0.43067709753861044,-0.5769586798071858,-0.41494464578250256,-0.30038461289044405,5,0.5499999999999999,forced
0.5778282479181068,0.34926434284585767,0.6135742012148029,0.05936584563348029,0.1455196099925984,-0.14634390852679105,-0.3033376403929817,5,0.5499999999999999,neutral
0.9174383927169989,0.04133312405169257,-0.24924809537117382,-0.5403008045403452,-0.4653856287965949,-0.5318172144282527,-0.3636615532558522,5,0.5999999999999999,forced
0.22189085962433946,0.28164076806362165,-0.13936157709517188,0.21516157039101297,0.10734610921861912,0.06943663707374464,-0.035457320452992214,5,0.5999999999999999,neutral
0.7386629266012155,-0.21505376344086022,-0.14311504810740214,-0.8054257195320985,-0.1234122012324896,-0.7014509389246938,0.3753481416755215,6,0.3,forced
0.09864422627395979,-0.41654978962131833,-0.6233472298220218,-0.44163753564483593,-0.14969073057064147,-0.27148370663346755,0.0007064835842878147,6,0.3,neutral
0.6218200891686335,-0.41096249672174134,-0.4862943770093025,-0.6357972401946503,-0.13775532384463626,-0.5937152514253233,0.24240197836940913,6,0.35,forced
0.3836873852609493,-0.36532913716233933,0.3848998671988051,-0.13951051732945893,-0.389971040573451,-0.13595804739642936,0.32249819413311603,6,0.35,neutral
0.6343527440301633,-0.546711353162966,-0.40702531582463103,-0.2798592060725678,0.13658423598513245,-0.23540264215037426,0.3576280879239117,6,0.39999999999999997,forced
-0.2514453288646837,-0.023376623376623374,0.2025794292858375,-0.024996870450024057,0.16511706738786355,-0.187741123390742,-0.239429252228347,6,0.39999999999999997,neutral
0.7189189189189189,-0.599764982373678,-0.1697126502134132,-0.07458344743017915,0.20012804669242082,0.005466569230701649,0.22477195099448702,6,0.44999999999999996,forced
-0.3823736780258519,-0.46039952996474737,0.3205615928401725,0.45469247071500934,0.7027875419674894,0.507805037141744,0.2209405014827039,6,0.44999999999999996,neutral
0.7831180017226528,-0.63755383290267,0.030480434331869997,0.02520302605279685,0.01572922084088533,0.16860204150962727,0.01959111117044485,6,0.49999999999999994,forced
-0.7585701981050817,0.5236864771748492,-0.24409127286899523,-0.10469626133310161,0.27197167735187744,-0.3186882565788871,-0.2745389790816483,6,0.49999999999999994,neutral
0.830222836641322,-0.6239755110101709,-0.01905341067890628,0.06262656570265432,0.005565517282163144,0.23310887004404904,0.17009265634134837,6,0.5499999999999999,forced
-0.027879266646917485,0.21536486619926934,0.513522141785011,0.3375977941234401,0.03939689997934676,0.4505090283320515,0.20171070887871326,6,0.5499999999999999,neutral
0.8627635640663424,-0.5548056296761367,-0.13490379791372628,-0.027896267283037728,-0.1829260795854967,0.17183392299703004,-0.03244998727944709,6,0.5999999999999999,forced
0.2651075184429446,0.27871082509286876,0.10911739987970807,-0.18868025505639846,-0.0790860504180564,-0.29092772961972607,0.05915186961004785,6,0.5999999999999999,neutral
0.5072463768115941,-0.45815801776531084,-0.3541352620471475,-0.18317938062480602,-0.11080078407017223,-0.41693981759966786,-0.08341141262568254,7,0.3,forced
-0.7639083683964468,-0.07620383356708742,0.455494673703942,0.3248630398704227,0.7142549037149807,0.1661597205885106,0.6564623819697019,7,0.3,neutral
0.6079202727511145,-0.5090479937057435,-0.4244780153831722,-0.14453569877806488,0.2627471484474549,-0.4306160285689193,0.22676600817571213,7,0.35,forced
-0.15368476265407813,0.4605297665879884,0.19463374331730518,-0.22939639657235375,-0.2079361119168922,-0.02612407271283825,-0.29984356548239566,7,0.35,neutral
0.7332216170925847,-0.504817762882279,-0.6058542960073777,-0.15185313732051534,0.0883116771168508,-0.32099293233894227,-0.04794721072982444,7,0.39999999999999997,forced
0.7300377042312526,-0.054042731462086296,0.4107541637949516,-0.11081773255391872,0.0704831308649448,-0.04519538432675745,-0.056831090786599335,7,0.39999999999999997,neutral
0.8061104582843713,-0.418331374853114,-0.685360836425189,-0.12921812932568635,-0.011171404164350118,-0.16015054204515256,0.10123372159376703,7,0.44999999999999996,forced
0.5017626321974149,0.36944770857814335,0.7271359934754614,-0.03691512282143655,-0.4541517081292821,0.01346861469188415,-0.5684362110804492,7,0.44999999999999996,neutral
0.8522825150732125,-0.41679586563307486,-0.6251859313870347,-0.11979146103235423,-0.2087679853333198,-0.161761562847287,-0.0426132387927427,7,0.49999999999999994,forced
-0.03186907838070629,-0.0945736434108527,0.5100093214595639,0.19628625834701283,0.3571566541189328,0.17530104787834255,0.24740271402507483,7,0.49999999999999994,neutral
0.8792666469174814,-0.520226457325302,-0.4450762599191088,0.05473317470559677,-0.27326334799779123,-0.09652561853753158,-0.18973644523892266,7,0.5499999999999999,forced
-0.48184720713603907,0.1715875053487377,0.261476461656179,-0.04126461959315151,0.06580246012010015,0.03767806380752597,-0.01292339173807935,7,0.5499999999999999,neutral
0.8993878512007535,-0.3822529168628683,-0.3107398633922236,0.07561541560417853,-0.15952042133708938,-0.022353683949259975,-0.07400634058923014,7,0.5999999999999999,forced
0.10657667556113641,-0.3100507507978863,0.20021444500167168,0.3509676659005669,-0.036129894952638776,0.271761342852019,-0.20449817954490992,7,0.5999999999999999,neutral
0.7325853202431042,0.5876577840112202,0.37050522323420204,0.11935416549315551,-0.4246977457678241,0.1392628421303859,-0.5479585903795026,8,0.3,forced
0.25245441795231416,-0.35951379149135104,-0.43776025493357146,-0.1948310472234155,0.22678798782022486,0.3215246310258552,0.42821719307538064,8,0.3,neutral
0.7209546289011276,0.07605559926567007,0.07634351854638838,0.3700691506406584,-0.404402287294933,0.4556615898807113,-0.5564524266289544,8,0.35,forced
0.05717282979281405,-0.5245213742460004,0.1631283610755843,-0.3102770701852146,0.3005651367111841,-0.3242570229746417,-0.09368952856450198,8,0.35,neutral
0.7965647255969835,0.15726853791369919,-0.10027208310113285,0.4334370911161115,-0.03656278524123032,0.5082203994408302,-0.20867614111158275,8,0.39999999999999997,forced
-0.48906577293674064,-0.20184331797235022,-0.6523818110290616,-0.252242466310311,-0.29213475307984066,-0.31692398591156457,-0.42983391857554476,8,0.39999999999999997,neutral
0.8397179788484137,0.16792009400705055,-0.194501194002969,0.23951547220410319,0.06479646364077453,0.47900964719349587,-0.09685035691708029,8,0.44999999999999996,forced
-0.09071680376028202,0.3466509988249119,-0.1763317617477796,-0.4870235449093539,0.13806830253076058,-0.12511026192073593,0.20104232780016004,8,0.44999999999999996,neutral
0.878897502153316,0.1552110249784668,-0.20831885896173977,0.11800727731932004,0.006594251238972013,0.45614264982288916,-0.1170909975236128,8,0.49999999999999994,forced
0.18776916451335054,0.6453919035314383,0.25015283787806103,0.5933649839833233,0.510585487523483,0.5098022891518745,0.44560397794605505,8,0.49999999999999994,neutral
0.9042822816892139,0.1305091998288404,-0.34304644355896463,0.020892733151150224,0.03905744726790569,0.5270989382330911,-0.15528586751649348,8,0.5499999999999999,forced
0.0035877686712089797,0.2634870478259439,0.38184432913785565,-0.22643440307414106,0.027767577986990085,-0.27817213891465414,0.46606956265830146,8,0.5499999999999999,neutral
0.9202636948673678,0.16193166954428923,-0.4690002503953065,-0.09029018820227569,0.005162224183590256,0.31773083247116957,0.061466456579799544,8,0.5999999999999999,forced
0.0018835347669125728,-0.6099513420185214,0.4040417400535096,0.10603721860306647,0.1922631476071295,0.22079132704850674,-0.20139028965382866,8,0.5999999999999999,neutral
0.43010752688172044,0.6605890603085554,-0.07941820150879217,0.48525992239153265,0.5365053066506278,0.3693135937164142,-0.32886770356058276,9,0.3,forced
0.45254791958859275,-0.7279102384291725,-0.7226912273391346,-0.3168479091200246,-0.42604284854721036,-0.3981287530018595,-0.3484659310233722,9,0.3,neutral
0.6412273800157355,0.5583530028848676,-0.2756790551639083,0.3119340499633391,0.611114530730258,0.4312337294832692,-0.25594334279237607,9,0.35,forced
0.7382638342512456,0.45003933910306837,0.16229694451952512,0.07786758107108288,0.7269519835671163,-0.09281266034159115,0.5554381103530428,9,0.35,neutral
0.7585253456221198,0.45035609551738576,0.07060136485394032,0.5165648846268793,0.7387961611644053,0.5477340214310269,-0.11026615050177113,9,0.39999999999999997,forced
0.6961876832844575,-0.6201089233347298,-0.1430121915130178,-0.3700878940453226,0.32706109675299905,-0.4911091663188745,0.20495688645852198,9,0.39999999999999997,neutral
0.8215041128084606,0.5492361927144536,0.269798849432696,0.5454868338005667,0.5889044160124983,0.6015229055224248,-0.060000012194332535,9,0.44999999999999996,forced
-0.29142185663924797,0.33877790834312577,0.21608363120841825,-0.24916975235423966,0.058423040854899036,-0.08678271209886361,-0.3017487105904721,9,0.44999999999999996,neutral
0.8609819121447028,0.6590869939707148,0.25195186790883073,0.44441106298295685,0.20244104358631435,0.6090404713062212,-0.2648883102350981,9,0.49999999999999994,forced
0.6614987080103358,-0.14142980189491813,0.09261987116823513,0.5828827958561569,-0.3081488210803094,0.4821228730005714,0.019428896322631433,9,0.49999999999999994,neutral
0.8915769724498867,0.6797340443040059,0.273383422513253,0.4343229864973431,-0.07084549612231639,0.5854278687245413,-0.4446896198192874,9,0.5499999999999999,forced
0.7961884072282019,0.4201639182383727,0.20429378558181727,-0.05295135124370773,0.4203102707142608,-0.036220552819927455,0.40191112692947667,9,0.5499999999999999,neutral
0.9123109925181814,0.5764139590854392,0.32075263220391537,0.34289173877873863,-0.200659043749758,0.5466542685181667,-0.4488982244742702,9,0.5999999999999999,forced
-0.14466593418092397,-0.5375398943127714,0.44446972045019373,0.18488231588260184,-0.23160957114753392,0.1328099526780685,-0.2546905424103406,9,0.5999999999999999,neutral
0.3936418887330528,0.7433380084151472,0.06920084911196445,0.7475739966470246,0.29721812106722745,0.6602737650800743,-0.4929443258805599,10,0.3,forced
-0.46189808321645626,-0.33473585787751287,0.16655240675181912,-0.30648743634281317,0.3450924690377942,-0.22253434590854626,0.6319608402526863,10,0.3,neutral
0.6430632048255965,0.8224495148177288,0.44819980566170825,0.4978028732285327,0.2625726699446174,0.4355241056143336,-0.4129021910993359,10,0.35,forced
0.5079989509572514,-0.3212693417256753,0.7654088130991075,0.5755330222978109,-0.2752681273995572,0.4067152023098035,-0.34664403199623905,10,0.35,neutral
0.7251780477586929,0.8619187264348553,0.2615950418303888,0.43119344306227386,0.2555351238902945,0.3755711669635601,0.039889523738072155,10,0.39999999999999997,forced
0.1870967741935484,-0.02739840804356933,0.2853458404903648,0.1421026401641108,-0.1780421420685551,0.04937547778556769,-0.014268027707224053,10,0.39999999999999997,neutral
0.7736780258519389,0.8410105757931845,-0.07637659293509604,0.5017630604079556,0.331398730564153,0.49726683807098626,0.0224723855810585,10,0.44999999999999996,forced
0.4534665099882491,0.5487661574618097,-0.18006907658344923,-0.29809250407185683,-0.19490740052038744,-0.21177028357071934,0.026862981723519076,10,0.44999999999999996,neutral
0.8325581395348836,0.5035314384151592,-0.17332395416362434,0.5847943275847326,0.46749010271422503,0.5894011749122757,0.17604806121940184,10,0.49999999999999994,forced
-0.3211024978466838,0.19190353143841513,-0.06574665136815773,-0.3445869292257552,-0.2332798550209073,-0.12873207636981437,-0.3176791375021265,10,0.49999999999999994,neutral
0.8679437806523815,0.1535499160659623,0.04662629745030433,0.6037928632712092,0.4816484834755866,0.6576330950305155,0.2878419431573382,10,0.5499999999999999,forced
-0.29673150982521973,0.06276949409170207,0.5326229365465918,0.49247737586299417,-0.15305204549995935,0.39758362403243597,0.020157197735127027,10,0.5499999999999999,neutral
0.8884528854706222,-0.07560299272746299,0.13774191902029964,0.5758472042823853,0.4572636371875756,0.6281961175975896,0.20441778160927285,10,0.5999999999999999,forced
-0.5517710458849998,0.3777010411761628,-0.1853333444937559,-0.19096214256403712,-0.3672172607890371,-0.28148964509580376,-0.03566596276742418,10,0.5999999999999999,neutral
-0.5736325385694249,-0.6166432912575969,0.12484832560743529,0.07587835331238786,0.3866642037282676,0.01287605377021077,0.2553192090721571,11,0.3,forced
-0.27582982702197284,0.6418887330528283,0.5441802027218088,0.3598271753602537,-0.6008675388378967,0.3646357774565483,-0.45086902243007937,11,0.3,neutral
-0.6656176239181746,-0.7498033044846577,-0.28587531585413956,-0.24118708448060824,0.09650009596379401,-0.3727524870245387,-0.08017667824086418,11,0.35,forced
-0.03697875688434303,-0.7466561762391816,0.5394621244819318,-0.33228304992887464,-0.4670972985413733,-0.09945495284861412,-0.2584702257017948,11,0.35,neutral
-0.2914956011730205,-0.6930037704231251,-0.41934040917773996,-0.11723766547616486,-0.2950872257745557,-0.19579076512611995,-0.6125811109999341,11,0.39999999999999997,forced
0.12174277335567658,-0.0020946795140343527,0.11810187685939828,-0.5611977520504258,0.41940982341367283,-0.5276359294021267,0.17633450934811887,11,0.39999999999999997,neutral
0.07743830787309047,-0.39706227967097535,-0.31486869230389,0.13934622471158994,-0.4566618354114445,0.07148737272977007,-0.7427104810120093,11,0.44999999999999996,forced
-0.40446533490011755,0.5399529964747356,-0.032682814426478496,-0.1311070883849817,-0.40002940752682786,-0.22445624102159714,-0.29797700217498724,11,0.44999999999999996,neutral
0.32153316106804475,-0.237037037037037,-0.2347707634804246,-0.004008535714722562,-0.4784534942459719,-0.11668391770069375,-0.5559927376552797,11,0.49999999999999994,forced
0.3080964685615848,-0.034108527131782945,-0.2723703750112906,-0.16808498950397546,-0.63424477103673,-0.11418477913841893,-0.5535856217817924,11,0.49999999999999994,neutral
0.47934564365886584,-0.18580691879793296,-0.1577317556050656,-0.04532653915111848,-0.5251958401881469,-0.1494056206460949,-0.4991497976776871,11,0.5499999999999999,forced
-0.3399163951153682,-0.12353115433988349,0.43628721810728804,0.3122036640120333,0.26164212103969325,0.3775213247141216,-0.20017924468574774,11,0.5499999999999999,neutral
0.5843666614346257,-0.1508920629937739,-0.05781099786369859,0.11810902283673444,-0.45047283958105316,0.0027219433506308543,-0.4131447625344414,11,0.5999999999999999,forced
-0.21896091665358655,0.019253910950661854,-0.015827308626114842,0.17386185526182937,0.009890984924985899,0.27712928468593684,0.22474828280582237,11,0.5999999999999999,neutral
-0.9144460028050491,0.32678821879382886,-0.8262714654724238,-0.38446259761066404,-0.6417225890614316,-0.5132830467091365,-0.504633125899015,12,0.3,forced
0.7554932211313697,0.4502103786816269,-0.017802014722155025,0.5391183239495471,-0.2916599946634647,0.6710400931714211,0.02454097042475755,12,0.3,neutral
-0.8992918961447678,-0.18777865198006818,-0.6031419079023953,-0.1563506060351274,-0.3353246096200638,-0.14726348254983535,-0.19064694861051373,12,0.35,forced
0.36873852609493835,-0.4744295830055074,-0.45176878317797553,-0.5091865095541949,-0.7175562538441478,-0.33328990780541984,-0.25384832766189497,12,0.35,neutral
-0.5121910347716799,-0.45521575198994546,-0.5095856223658289,-0.06206755350911557,-0.02669800551019821,-0.0867049874708637,0.11018111698244183,12,0.39999999999999997,forced
0.12375366568914956,0.14704650188521157,0.05014913562629838,-0.28040912256829187,0.3834121950037432,-0.1531430242207685,0.5558668964140517,12,0.39999999999999997,neutral
