sample_number,eval_time,type,0,1,2,3,time,any_bif
37,0.49999999999999994,neutral,0.6739241,0.24065375,0.035283294,0.050138883,0.49971456066809117,0.32607594
37,0.5499999999999999,forced,7.7059245e-05,0.038193256,0.06607435,0.89565533,0.548647017566752,0.99992293
37,0.5499999999999999,neutral,0.9526841,0.04612004,0.00063884194,0.0005570275,0.548647017566752,0.04731591
37,0.5999999999999999,forced,1.5529233e-05,0.00084076496,0.018876325,0.98026735,0.5992105563620349,0.99998444
37,0.5999999999999999,neutral,0.80304956,0.19072732,0.0019787357,0.0042444426,0.5992105563620349,0.19695051
38,0.3,forced,0.6281308,0.15621229,0.07112255,0.14453441,0.29910779820254774,0.37186924
38,0.3,neutral,0.8947314,0.08450881,0.009385513,0.011374249,0.29910779820254774,0.10526857
38,0.35,forced,0.68492407,0.16078505,0.057028808,0.097262084,0.34967133699783065,0.31507593
38,0.35,neutral,0.8600957,0.11388588,0.009014709,0.017003752,0.34967133699783065,0.13990435
38,0.39999999999999997,forced,0.04968849,0.54638803,0.09301248,0.31091094,0.39860379389649153,0.9503114
38,0.39999999999999997,neutral,0.8861946,0.096995875,0.0066630216,0.010146492,0.39860379389649153,0.11380539
38,0.44999999999999996,forced,0.0013626446,0.62966114,0.05871998,0.3102562,0.4491673326917745,0.9986373
38,0.44999999999999996,neutral,0.39566597,0.48579413,0.022117434,0.096422486,0.4491673326917745,0.60433406
38,0.49999999999999994,forced,0.00028202956,0.6771052,0.028914636,0.29369813,0.49973087148705736,0.99971795
38,0.49999999999999994,neutral,0.5926372,0.2773064,0.038672786,0.09138361,0.49973087148705736,0.4073628
38,0.5499999999999999,forced,0.00014234686,0.06977173,0.023183327,0.9069026,0.5486633283857183,0.99985766
38,0.5499999999999999,neutral,0.7555664,0.19338745,0.021071332,0.029974828,0.5486633283857183,0.24443361
38,0.5999999999999999,forced,0.00015436494,0.027466163,0.022297774,0.9500817,0.5992268671810012,0.9998456
38,0.5999999999999999,neutral,0.982255,0.017260272,0.00041129644,7.340502e-05,0.5992268671810012,0.017744973
39,0.3,forced,0.5233959,0.23629287,0.083199225,0.15711202,0.299124109021514,0.4766041
39,0.3,neutral,0.7962717,0.13496843,0.03387261,0.034887306,0.299124109021514,0.20372835
39,0.35,forced,0.5824951,0.16929455,0.10465635,0.143554,0.3496876478167969,0.4175049
39,0.35,neutral,0.3391081,0.38573533,0.09068862,0.18446793,0.3496876478167969,0.6608919
39,0.39999999999999997,forced,0.01678618,0.6216666,0.11853572,0.24301144,0.3986201047154578,0.9832138
39,0.39999999999999997,neutral,0.740535,0.18910615,0.04821097,0.022147853,0.3986201047154578,0.25946498
39,0.44999999999999996,forced,0.00040746928,0.40923947,0.065445065,0.52490795,0.4491836435107407,0.9995925
39,0.44999999999999996,neutral,0.8932129,0.09537543,0.0057479655,0.0056637446,0.4491836435107407,0.106787145
39,0.49999999999999994,forced,2.9817465e-05,0.002982773,0.019004693,0.9779827,0.4997471823060236,0.99997014
39,0.49999999999999994,neutral,0.9542161,0.04316995,0.0017865695,0.0008273652,0.4997471823060236,0.045783885
39,0.5499999999999999,forced,1.962898e-05,0.0010191409,0.016441187,0.98252,0.5486796392046844,0.99998033
39,0.5499999999999999,neutral,0.9185141,0.079263926,0.0014026854,0.0008193158,0.5486796392046844,0.08148593
39,0.5999999999999999,forced,1.9021336e-05,0.00058526,0.01783618,0.9815596,0.5992431779999674,0.999981
39,0.5999999999999999,neutral,0.9596403,0.039603107,0.00040748954,0.00034909876,0.5992431779999674,0.040359695
40,0.3,forced,0.6592884,0.15511982,0.071211174,0.11438064,0.2991404198404802,0.34071165
40,0.3,neutral,0.8560344,0.10593659,0.020256365,0.017772688,0.2991404198404802,0.14396565
40,0.35,forced,0.71406204,0.1668174,0.04445698,0.07466357,0.3497039586357631,0.28593796
40,0.35,neutral,0.7146371,0.15674016,0.058268886,0.07035386,0.3497039586357631,0.2853629
40,0.39999999999999997,forced,0.07547208,0.5571253,0.07291112,0.2944915,0.39863641553442397,0.9245279
40,0.39999999999999997,neutral,0.72061485,0.16378951,0.041666538,0.0739291,0.39863641553442397,0.27938515
40,0.44999999999999996,forced,0.00020881587,0.54380566,0.037721545,0.418264,0.44919995432970683,0.99979126
40,0.44999999999999996,neutral,0.76440287,0.1607204,0.03680328,0.038073443,0.44919995432970683,0.2355971
40,0.49999999999999994,forced,0.00019000965,0.222629,0.020947231,0.7562338,0.4997634931249898,0.99981004
40,0.49999999999999994,neutral,0.9512334,0.04663629,0.0013035126,0.000826831,0.4997634931249898,0.048766635
40,0.5499999999999999,forced,2.9941864e-05,0.0058878004,0.012285294,0.9817969,0.5486959500236507,0.99997
40,0.5499999999999999,neutral,0.8854497,0.107310414,0.0033219543,0.0039179833,0.5486959500236507,0.11455035
40,0.5999999999999999,forced,1.5637055e-05,0.0012550758,0.01176024,0.9869691,0.5992594888189336,0.99998444
40,0.5999999999999999,neutral,0.7996641,0.14250731,0.04932675,0.008501884,0.5992594888189336,0.20033595
41,0.3,forced,0.56802475,0.1505167,0.10689024,0.17456833,0.2991567306594464,0.43197528
41,0.3,neutral,0.79224235,0.12031068,0.053960472,0.033486478,0.2991567306594464,0.20775762
41,0.35,forced,0.66556424,0.1567001,0.077506214,0.100229464,0.34972026945472934,0.3344358
41,0.35,neutral,0.6499733,0.1685153,0.06510956,0.116401814,0.34972026945472934,0.35002667
41,0.39999999999999997,forced,0.018881302,0.30110627,0.13654567,0.54346675,0.3986527263533902,0.9811187
41,0.39999999999999997,neutral,0.8259905,0.13736467,0.01272877,0.023916032,0.3986527263533902,0.17400947
41,0.44999999999999996,forced,0.0044164155,0.43827325,0.28329447,0.27401584,0.4492162651486732,0.9955836
41,0.44999999999999996,neutral,0.8880456,0.097875334,0.0063476427,0.0077314465,0.4492162651486732,0.11195442
41,0.49999999999999994,forced,0.004626029,0.5357022,0.10571551,0.35395625,0.49977980394395605,0.99537396
41,0.49999999999999994,neutral,0.8568797,0.124668315,0.0078006433,0.010651356,0.49977980394395605,0.1431203
41,0.5499999999999999,forced,9.226568e-05,0.15780005,0.04157754,0.80053014,0.5487122608426169,0.99990773
41,0.5499999999999999,neutral,0.8704255,0.1215692,0.0042746714,0.0037306063,0.5487122608426169,0.12957448
41,0.5999999999999999,forced,2.2976255e-05,0.00082520087,0.029507032,0.96964484,0.5992757996378998,0.99997705
41,0.5999999999999999,neutral,0.91388446,0.084172554,0.0008032066,0.0011398044,0.5992757996378998,0.08611557
42,0.3,forced,0.73880607,0.14542525,0.045484755,0.07028395,0.2991730414784126,0.26119393
42,0.3,neutral,0.23145759,0.15671688,0.13638356,0.47544193,0.2991730414784126,0.7685424
42,0.35,forced,0.83311164,0.11765826,0.021363389,0.027866673,0.34973658027369553,0.16688833
42,0.35,neutral,0.6398549,0.17141567,0.037579272,0.15115014,0.34973658027369553,0.3601451
42,0.39999999999999997,forced,0.6648056,0.18791974,0.0648889,0.08238573,0.3986690371723564,0.33519435
42,0.39999999999999997,neutral,0.57803625,0.23022144,0.054932564,0.13680975,0.3986690371723564,0.42196375
42,0.44999999999999996,forced,0.0033197613,0.6491602,0.07844043,0.26907963,0.4492325759676393,0.99668026
42,0.44999999999999996,neutral,0.92727214,0.066844195,0.004077133,0.0018065408,0.4492325759676393,0.072727874
42,0.49999999999999994,forced,0.0001599019,0.37385947,0.0389586,0.58702207,0.4997961147629223,0.99984014
42,0.49999999999999994,neutral,0.9025675,0.08628854,0.005173368,0.0059705703,0.4997961147629223,0.09743248
42,0.5499999999999999,forced,5.646436e-05,0.015842788,0.017409548,0.9666912,0.5487285716615832,0.99994355
42,0.5499999999999999,neutral,0.9208336,0.0763941,0.0014818592,0.0012904264,0.5487285716615832,0.07916639
42,0.5999999999999999,forced,3.3940145e-05,0.003278946,0.010834472,0.9858526,0.599292110456866,0.999966
42,0.5999999999999999,neutral,0.9109434,0.08653019,0.0011788603,0.001347478,0.599292110456866,0.08905653
43,0.3,forced,0.7093487,0.1469096,0.06388829,0.07985345,0.29918935229737886,0.29065132
43,0.3,neutral,0.6493145,0.15030383,0.07302282,0.12735884,0.29918935229737886,0.35068548
43,0.35,forced,0.55436397,0.19387133,0.11740444,0.13436022,0.3497528910926618,0.445636
43,0.35,neutral,0.566775,0.29467246,0.030072873,0.10847962,0.3497528910926618,0.43322495
43,0.39999999999999997,forced,0.44412866,0.32677886,0.099462464,0.12963004,0.39868534799132266,0.55587137
43,0.39999999999999997,neutral,0.90728366,0.08873178,0.0010042146,0.0029803487,0.39868534799132266,0.09271634
43,0.44999999999999996,forced,0.0024922905,0.58967847,0.0893731,0.31845614,0.44924888678660563,0.9975077
43,0.44999999999999996,neutral,0.72659177,0.2176737,0.015824005,0.039910525,0.44924888678660563,0.27340823
43,0.49999999999999994,forced,7.262548e-05,0.10847714,0.05868532,0.8327649,0.4998124255818885,0.9999274
43,0.49999999999999994,neutral,0.9678604,0.03132495,0.00028240215,0.0005321862,0.4998124255818885,0.03213954
43,0.5499999999999999,forced,4.346558e-05,0.0025097323,0.060305197,0.9371416,0.5487448824805493,0.99995655
43,0.5499999999999999,neutral,0.95347387,0.045679588,0.0003635396,0.00048301648,0.5487448824805493,0.046526145
43,0.5999999999999999,forced,2.4491757e-05,0.0011424221,0.07998188,0.9188512,0.5993084212758323,0.9999755
43,0.5999999999999999,neutral,0.99762565,0.002350047,1.34894435e-05,1.0796463e-05,0.5993084212758323,0.0023743329
44,0.3,forced,0.74783725,0.14665829,0.046540238,0.058964215,0.29920566311634506,0.25216275
44,0.3,neutral,0.73337877,0.13856849,0.061054416,0.0669983,0.29920566311634506,0.2666212
44,0.35,forced,0.35374174,0.36514798,0.10547127,0.17563903,0.34976920191162797,0.6462583
44,0.35,neutral,0.76293916,0.13114828,0.05898701,0.046925534,0.34976920191162797,0.23706082
44,0.39999999999999997,forced,0.00068508915,0.45154333,0.09619984,0.4515717,0.39870165881028885,0.9993149
44,0.39999999999999997,neutral,0.62053907,0.17534232,0.104724005,0.0993946,0.39870165881028885,0.3794609
44,0.44999999999999996,forced,0.00704429,0.4688414,0.096987665,0.4271266,0.44926519760557176,0.9929556
44,0.44999999999999996,neutral,0.8222786,0.13738167,0.024302687,0.016036998,0.44926519760557176,0.17772137
44,0.49999999999999994,forced,0.00026027934,0.33652645,0.060819525,0.60239375,0.49982873640085473,0.99973977
44,0.49999999999999994,neutral,0.9019326,0.08562739,0.00694115,0.005498828,0.49982873640085473,0.098067366
44,0.5499999999999999,forced,0.00026709976,0.13799489,0.047594026,0.81414396,0.5487611932995156,0.99973285
44,0.5499999999999999,neutral,0.9009474,0.09385933,0.0031890764,0.0020042276,0.5487611932995156,0.09905264
44,0.5999999999999999,forced,3.1217864e-05,0.006607956,0.04166367,0.9516972,0.5993247320947985,0.99996877
44,0.5999999999999999,neutral,0.91728914,0.08005994,0.0016920548,0.0009588728,0.5993247320947985,0.08271087
45,0.3,forced,0.7582103,0.13177161,0.05332651,0.056691594,0.2992219739353113,0.2417897
45,0.3,neutral,0.62018406,0.16257317,0.15496983,0.06227299,0.2992219739353113,0.379816
45,0.35,forced,0.6410793,0.1873717,0.079863,0.091685936,0.3497855127305942,0.35892063
45,0.35,neutral,0.02544788,0.37059033,0.51649606,0.087465785,0.3497855127305942,0.97455215
45,0.39999999999999997,forced,0.38968962,0.4063912,0.08759342,0.11632571,0.3987179696292551,0.6103104
45,0.39999999999999997,neutral,0.7134871,0.11134504,0.16723238,0.007935448,0.3987179696292551,0.28651285
45,0.44999999999999996,forced,0.003585402,0.6200121,0.24860816,0.12779434,0.44928150842453796,0.9964146
45,0.44999999999999996,neutral,0.6495141,0.077891134,0.267565,0.005029802,0.44928150842453796,0.35048595
45,0.49999999999999994,forced,0.00019533622,0.4426202,0.10792955,0.44925493,0.4998450472198209,0.9998047
45,0.49999999999999994,neutral,0.14898056,0.41053048,0.43710762,0.0033814018,0.4998450472198209,0.85101956
45,0.5499999999999999,forced,5.8561425e-05,0.018153574,0.045052864,0.936735,0.5487775041184818,0.9999414
45,0.5499999999999999,neutral,0.5840577,0.109763205,0.3011031,0.0050759907,0.5487775041184818,0.41594228
45,0.5999999999999999,forced,4.9674352e-05,0.0041516237,0.04735035,0.94844836,0.5993410429137647,0.99995035
45,0.5999999999999999,neutral,0.7384428,0.12558189,0.13428685,0.0016884921,0.5993410429137647,0.26155722
46,0.3,forced,0.46771622,0.31271333,0.07456918,0.14500128,0.2992382847542775,0.5322838
46,0.3,neutral,0.550949,0.28077513,0.029934252,0.13834164,0.2992382847542775,0.44905102
46,0.35,forced,0.55556166,0.27049026,0.050301302,0.12364678,0.3498018235495604,0.44443834
46,0.35,neutral,0.532421,0.24750467,0.087812684,0.13226163,0.3498018235495604,0.46757898
46,0.39999999999999997,forced,0.037829112,0.55138934,0.10217182,0.30860972,0.3987342804482213,0.9621709
46,0.39999999999999997,neutral,0.7473227,0.16606854,0.029900575,0.056708198,0.3987342804482213,0.25267732
46,0.44999999999999996,forced,0.00070014637,0.5012037,0.07351871,0.42457741,0.4492978192435042,0.9992998
46,0.44999999999999996,neutral,0.9142518,0.07747888,0.00429416,0.003975202,0.4492978192435042,0.08574824
46,0.49999999999999994,forced,0.0002000068,0.27566543,0.028309777,0.69582474,0.49986135803878706,0.99979997
46,0.49999999999999994,neutral,0.9076344,0.0896842,0.0008986055,0.0017828562,0.49986135803878706,0.09236567
46,0.5499999999999999,forced,0.00010934459,0.1032512,0.02082643,0.875813,0.548793814937448,0.9998906
46,0.5499999999999999,neutral,0.7869078,0.19318248,0.0050194794,0.014890252,0.548793814937448,0.21309222
46,0.5999999999999999,forced,1.5236083e-05,0.0010636941,0.018292557,0.9806285,0.5993573537327309,0.99998474
46,0.5999999999999999,neutral,0.94978446,0.04961235,0.00023877139,0.00036441535,0.5993573537327309,0.05021554
47,0.3,forced,0.70713794,0.15393218,0.06990148,0.069028355,0.29925459557324374,0.29286203
47,0.3,neutral,0.7709219,0.14253762,0.034488924,0.052051533,0.29925459557324374,0.22907807
47,0.35,forced,0.6780717,0.15831496,0.072601005,0.09101234,0.34981813436852666,0.3219283
47,0.35,neutral,0.6888922,0.16437104,0.059794366,0.08694239,0.34981813436852666,0.3111078
47,0.39999999999999997,forced,0.52698046,0.20219234,0.105402485,0.16542478,0.39875059126718754,0.4730196
47,0.39999999999999997,neutral,0.89576846,0.090283886,0.005932689,0.008014936,0.39875059126718754,0.10423151
47,0.44999999999999996,forced,0.00082013,0.5371993,0.09249882,0.36948174,0.44931413006247045,0.9991799
47,0.44999999999999996,neutral,0.95965147,0.038362317,0.0011061446,0.000880054,0.44931413006247045,0.040348515
47,0.49999999999999994,forced,8.512092e-05,0.30699927,0.022070196,0.6708454,0.4998776688577534,0.9999149
47,0.49999999999999994,neutral,0.95678794,0.04175899,0.0008787353,0.0005743254,0.4998776688577534,0.043212052
47,0.5499999999999999,forced,9.840989e-05,0.056555085,0.05499181,0.88835466,0.5488101257564142,0.99990153
47,0.5499999999999999,neutral,0.9182855,0.07876522,0.0015723953,0.0013769004,0.5488101257564142,0.08171451
47,0.5999999999999999,forced,2.1713513e-05,0.0022580535,0.01577975,0.98194045,0.5993736645516972,0.99997824
47,0.5999999999999999,neutral,0.8925684,0.10596635,0.0004681216,0.0009971042,0.5993736645516972,0.107431576
48,0.3,forced,0.76437557,0.14521492,0.034056533,0.056352966,0.29927090639220993,0.2356244
48,0.3,neutral,0.7924157,0.15319598,0.016147306,0.038241014,0.29927090639220993,0.20758429
48,0.35,forced,0.23522079,0.49278563,0.05615775,0.21583581,0.34983444518749285,0.7647792
48,0.35,neutral,0.82253444,0.16888064,0.002113974,0.006470973,0.34983444518749285,0.17746559
48,0.39999999999999997,forced,0.50445616,0.28057188,0.045632496,0.16933951,0.39876690208615373,0.49554387
48,0.39999999999999997,neutral,0.7860822,0.15412778,0.01924082,0.040549178,0.39876690208615373,0.21391778
48,0.44999999999999996,forced,0.053174723,0.76062024,0.024273211,0.16193184,0.44933044088143664,0.94682527
48,0.44999999999999996,neutral,0.849113,0.13618869,0.0040794397,0.010618896,0.44933044088143664,0.15088703
48,0.49999999999999994,forced,0.0055994913,0.6726853,0.04977379,0.2719414,0.49989397967671956,0.9944005
48,0.49999999999999994,neutral,0.8807543,0.11367921,0.0017174495,0.0038490903,0.49989397967671956,0.119245745
48,0.5499999999999999,forced,0.00014649553,0.44460648,0.04135848,0.51388854,0.5488264365753804,0.9998535
48,0.5499999999999999,neutral,0.72443986,0.24334665,0.010725693,0.021487786,0.5488264365753804,0.2755601
48,0.5999999999999999,forced,9.707792e-05,0.22750485,0.023311231,0.7490868,0.5993899753706634,0.99990284
48,0.5999999999999999,neutral,0.3455212,0.64666617,0.0010957631,0.0067168325,0.5993899753706634,0.6544788
49,0.3,forced,0.7630118,0.14137879,0.04084692,0.05476246,0.2992872172111762,0.23698816
49,0.3,neutral,0.84260494,0.12883684,0.009616757,0.018941505,0.2992872172111762,0.15739511
49,0.35,forced,0.7706991,0.14957763,0.032558747,0.047164567,0.3498507560064591,0.22930095
49,0.35,neutral,0.84055537,0.13958627,0.0074451184,0.012413246,0.3498507560064591,0.15944463
49,0.39999999999999997,forced,0.72853196,0.18813944,0.038887113,0.044441525,0.39878321290512,0.27146807
49,0.39999999999999997,neutral,0.8282186,0.15140499,0.0058758818,0.014500606,0.39878321290512,0.17178148
49,0.44999999999999996,forced,0.0025908644,0.6597904,0.14789714,0.1897216,0.4493467517004029,0.9974091
49,0.44999999999999996,neutral,0.6062062,0.19651231,0.07284873,0.124432765,0.4493467517004029,0.39379382
49,0.49999999999999994,forced,0.0004897823,0.5880982,0.09111539,0.3202966,0.49991029049568586,0.9995102
49,0.49999999999999994,neutral,0.008566773,0.62355787,0.0546423,0.31323308,0.49991029049568586,0.99143326
49,0.5499999999999999,forced,9.823764e-05,0.020598205,0.19209218,0.78721136,0.5488427473943467,0.9999018
49,0.5499999999999999,neutral,0.7810503,0.21100707,0.0026555103,0.00528708,0.5488427473943467,0.21894966
49,0.5999999999999999,forced,1.6872738e-05,0.0012003349,0.046326652,0.9524562,0.5994062861896295,0.9999832
49,0.5999999999999999,neutral,0.9565071,0.04238706,0.0005956298,0.00051018747,0.5994062861896295,0.043492876
50,0.3,forced,0.80531865,0.1261567,0.031577095,0.036947593,0.2993035280301424,0.19468139
50,0.3,neutral,0.6754548,0.13609883,0.10037722,0.08806918,0.2993035280301424,0.32454523
50,0.35,forced,0.7234242,0.16127098,0.04798772,0.06731709,0.3498670668254253,0.2765758
50,0.35,neutral,0.8715947,0.099790335,0.015634213,0.012980719,0.3498670668254253,0.12840526
50,0.39999999999999997,forced,0.70293593,0.17657328,0.045427047,0.07506375,0.39879952372408617,0.29706407
50,0.39999999999999997,neutral,0.81261796,0.13239096,0.026684206,0.028306853,0.39879952372408617,0.18738203
50,0.44999999999999996,forced,0.2894953,0.41618982,0.08583924,0.20847568,0.4493630625193691,0.7105048
50,0.44999999999999996,neutral,0.57803977,0.24166265,0.06201619,0.11828138,0.4493630625193691,0.42196023
50,0.49999999999999994,forced,0.00038919374,0.46850023,0.113238595,0.41787195,0.499926601314652,0.9996108
50,0.49999999999999994,neutral,0.895223,0.09418592,0.0061009694,0.004490095,0.499926601314652,0.10477698
50,0.5499999999999999,forced,8.125766e-05,0.01986121,0.08955996,0.89049757,0.5488590582133129,0.9999187
50,0.5499999999999999,neutral,0.87160224,0.11932985,0.0071227616,0.001945092,0.5488590582133129,0.1283977
50,0.5999999999999999,forced,2.4496327e-05,0.0013783243,0.079245366,0.9193519,0.5994225970085958,0.99997556
50,0.5999999999999999,neutral,0.81657475,0.17349863,0.005124294,0.004802332,0.5994225970085958,0.18342526
51,0.3,forced,0.71968347,0.14327413,0.06505878,0.07198362,0.2993198388491086,0.28031653
51,0.3,neutral,0.8381182,0.1424255,0.0052133976,0.014242957,0.2993198388491086,0.16188186
51,0.35,forced,0.70077586,0.15660964,0.063129984,0.07948454,0.34988337764439154,0.29922414
51,0.35,neutral,0.27258006,0.6772525,0.0114853885,0.03868205,0.34988337764439154,0.7274199
51,0.39999999999999997,forced,0.56106395,0.20911953,0.08107801,0.1487385,0.3988158345430524,0.43893605
51,0.39999999999999997,neutral,0.8660141,0.12323964,0.003853845,0.0068923635,0.3988158345430524,0.13398585
51,0.44999999999999996,forced,0.002903863,0.78156054,0.037518345,0.17801724,0.44937937333833533,0.9970961
51,0.44999999999999996,neutral,0.032715354,0.93663627,0.0051985746,0.025449863,0.44937937333833533,0.96728474
51,0.49999999999999994,forced,0.00033975946,0.7104546,0.021904891,0.2673007,0.4999429121336182,0.99966013
51,0.49999999999999994,neutral,0.7383669,0.21016769,0.02358152,0.027883898,0.4999429121336182,0.2616331
51,0.5499999999999999,forced,0.00018564388,0.2727322,0.072467834,0.6546143,0.5488753690322791,0.9998144
51,0.5499999999999999,neutral,0.94924366,0.050231755,0.0002140184,0.00031056377,0.5488753690322791,0.050756335
51,0.5999999999999999,forced,6.5009604e-05,0.033813365,0.03906907,0.9270526,0.599438907827562,0.99993503
51,0.5999999999999999,neutral,0.79199773,0.18648188,0.012077192,0.009443192,0.599438907827562,0.20800227
52,0.3,forced,0.7202228,0.1432015,0.073802955,0.06277279,0.2993361496680748,0.27977723
52,0.3,neutral,0.5472201,0.19269307,0.20892692,0.051159937,0.2993361496680748,0.45277992
52,0.35,forced,0.78187203,0.13771695,0.042379238,0.038031794,0.3498996884633577,0.21812797
52,0.35,neutral,0.67494076,0.16239658,0.10335803,0.059304588,0.3498996884633577,0.3250592
52,0.39999999999999997,forced,0.7066853,0.19401798,0.046515044,0.05278166,0.3988321453620186,0.2933147
52,0.39999999999999997,neutral,0.6839727,0.22981223,0.039395403,0.04681961,0.3988321453620186,0.31602722
52,0.44999999999999996,forced,0.20759861,0.6421524,0.058974914,0.09127403,0.4493956841573016,0.7924014
52,0.44999999999999996,neutral,0.89418393,0.087746754,0.014217084,0.0038522235,0.4493956841573016,0.105816066
52,0.49999999999999994,forced,0.0002539202,0.6257649,0.0484808,0.32550043,0.49995922295258444,0.99974614
52,0.49999999999999994,neutral,0.79499966,0.17192686,0.026328465,0.00674505,0.49995922295258444,0.20500037
52,0.5499999999999999,forced,0.0002048969,0.36877903,0.02621432,0.6048018,0.5488916798512453,0.99979514
52,0.5499999999999999,neutral,0.92688435,0.028780645,0.04347972,0.00085526303,0.5488916798512453,0.073115624
52,0.5999999999999999,forced,0.00011536568,0.09845231,0.017422432,0.88400984,0.5994552186465283,0.9998846
52,0.5999999999999999,neutral,0.96635926,0.03304213,0.00042579827,0.00017279845,0.5994552186465283,0.033640724
53,0.3,forced,0.74433833,0.13482991,0.054840453,0.0659913,0.29935246048704106,0.25566167
53,0.3,neutral,0.18246,0.37583992,0.16819783,0.27350226,0.29935246048704106,0.81754005
53,0.35,forced,0.68480265,0.16489238,0.058846198,0.091458745,0.349915999282324,0.31519732
53,0.35,neutral,0.68762785,0.2085712,0.051444538,0.05235644,0.349915999282324,0.31237218
53,0.39999999999999997,forced,0.03717394,0.6443286,0.08637817,0.23211925,0.39884845618098486,0.962826
53,0.39999999999999997,neutral,0.96348095,0.033018988,0.0028005335,0.0006995401,0.39884845618098486,0.03651906
53,0.44999999999999996,forced,0.0010607498,0.59748584,0.09677543,0.30467802,0.44941199497626777,0.9989393
53,0.44999999999999996,neutral,0.951462,0.044808425,0.0028088386,0.00092082174,0.44941199497626777,0.048538085
53,0.49999999999999994,forced,0.00025057403,0.531695,0.07662587,0.39142856,0.4999755337715507,0.9997494
53,0.49999999999999994,neutral,0.9420105,0.05203718,0.004820872,0.0011314425,0.4999755337715507,0.057989493
53,0.5499999999999999,forced,2.9597688e-05,0.009378964,0.04414188,0.9464496,0.5489079906702116,0.99997044
53,0.5499999999999999,neutral,0.8448249,0.14050667,0.009645289,0.0050231917,0.5489079906702116,0.15517515
53,0.5999999999999999,forced,1.8054492e-05,0.00089389505,0.013899481,0.9851886,0.5994715294654944,0.999982
53,0.5999999999999999,neutral,0.93556327,0.058703195,0.005143246,0.000590302,0.5994715294654944,0.06443674
54,0.3,forced,0.03274778,0.49536175,0.12430783,0.34758264,0.29936877130600725,0.9672522
54,0.3,neutral,0.73452,0.13545644,0.0741608,0.055862747,0.29936877130600725,0.26547998
54,0.35,forced,0.5273697,0.23692095,0.08887373,0.14683564,0.34993231010129017,0.47263032
54,0.35,neutral,0.64016616,0.1683336,0.08540737,0.10609285,0.34993231010129017,0.3598338
54,0.39999999999999997,forced,0.0015274261,0.5948029,0.07352333,0.33014634,0.39886476699995105,0.9984726
54,0.39999999999999997,neutral,0.72936314,0.16240755,0.08305575,0.025173564,0.39886476699995105,0.27063686
54,0.44999999999999996,forced,0.0002862838,0.25756714,0.06437216,0.6777744,0.4494283057952339,0.9997137
54,0.44999999999999996,neutral,0.9362613,0.05766653,0.004278107,0.0017940594,0.4494283057952339,0.0637387
54,0.49999999999999994,forced,0.00025729794,0.14131393,0.060200114,0.7982287,0.4999918445905169,0.99974275
54,0.49999999999999994,neutral,0.90087306,0.09248301,0.0035225358,0.0031213393,0.4999918445905169,0.09912688
54,0.5499999999999999,forced,3.7670026e-05,0.0060310853,0.026460772,0.96747047,0.5489243014891778,0.99996233
54,0.5499999999999999,neutral,0.92394125,0.07304941,0.0020662604,0.00094308855,0.5489243014891778,0.07605876
54,0.5999999999999999,forced,3.222839e-05,0.005092353,0.018306773,0.9765686,0.5994878402844607,0.9999677
54,0.5999999999999999,neutral,0.9286547,0.06982304,0.0009788442,0.00054343446,0.5994878402844607,0.07134532
55,0.3,forced,0.74468803,0.14413214,0.04508212,0.06609773,0.2993850821249735,0.255312
55,0.3,neutral,0.7602149,0.18923405,0.025996113,0.024554912,0.2993850821249735,0.23978508
55,0.35,forced,0.71723646,0.14456606,0.062829986,0.075367495,0.3499486209202564,0.28276354
55,0.35,neutral,0.84225625,0.120276675,0.016367292,0.021099737,0.3499486209202564,0.15774369
55,0.39999999999999997,forced,0.5777624,0.1866189,0.123571895,0.11204678,0.3988810778189173,0.42223758
55,0.39999999999999997,neutral,0.629177,0.306588,0.030717453,0.033517532,0.3988810778189173,0.370823
55,0.44999999999999996,forced,0.4664999,0.32031247,0.12495346,0.088234164,0.4494446166142002,0.53350013
55,0.44999999999999996,neutral,0.30446807,0.5604333,0.03695811,0.09814049,0.4494446166142002,0.6955319
55,0.49999999999999994,forced,0.00058282644,0.661127,0.1433695,0.19492067,0.4983770735128611,0.9994171
55,0.49999999999999994,neutral,0.9588955,0.039903097,0.00073638966,0.00046503614,0.4983770735128611,0.04110452
55,0.5499999999999999,forced,8.449478e-05,0.10680322,0.046513334,0.8465989,0.548940612308144,0.9999155
55,0.5499999999999999,neutral,0.86537725,0.12873505,0.002960843,0.0029268828,0.548940612308144,0.13462278
55,0.5999999999999999,forced,1.1577218e-05,0.0006114008,0.016832363,0.9825446,0.5995041511034269,0.9999884
55,0.5999999999999999,neutral,0.9899063,0.009948299,0.00010940118,3.5998553e-05,0.5995041511034269,0.010093699
56,0.3,forced,0.6712407,0.16224453,0.06389827,0.102616504,0.2994013929439397,0.3287593
56,0.3,neutral,0.7528182,0.1602113,0.042431053,0.04453946,0.2994013929439397,0.2471818
56,0.35,forced,0.70276266,0.16103192,0.051004004,0.08520144,0.3499649317392226,0.29723737
56,0.35,neutral,0.67534596,0.16598491,0.08630329,0.072365865,0.3499649317392226,0.3246541
56,0.39999999999999997,forced,0.12819678,0.55334127,0.0637978,0.25466412,0.3988973886378835,0.8718032
56,0.39999999999999997,neutral,0.7638483,0.15171733,0.04607439,0.038359974,0.3988973886378835,0.2361517
56,0.44999999999999996,forced,0.0011262705,0.57087326,0.08795591,0.34004456,0.44946092743316635,0.9988737
