k,variable,value
0.4006301260252051,2_real,0.5013152990507196
0.40048009601920387,2_real,0.5010016712369789
0.40033006601320265,2_real,0.5006883323142348
0.4001800360072014,2_real,0.50037528155508
0.4000300060012002,2_real,0.5000625182349188
0.3998799759951991,2_real,0.49975004163196335
0.39972994598919787,2_real,0.49943785102721444
0.39957991598319664,2_real,0.49912594570444674
0.3994298859771954,2_real,0.4988143249501927
0.3992798559711942,2_real,0.49850298805373117
0.3991298259651931,2_real,0.4981919343070727
0.39897979595919186,2_real,0.4978811630049372
0.39882976595319064,2_real,0.4975706734447545
0.3986797359471894,2_real,0.49726046492663517
0.3985297059411882,2_real,0.4969505367533652
0.3983796759351871,2_real,0.49664088823038766
0.39822964592918586,2_real,0.4963315186657908
0.39807961592318464,2_real,0.4960224273702929
0.3979295859171834,2_real,0.49571361365723116
0.3977795559111822,2_real,0.4954050768425425
0.3976295259051811,2_real,0.4950968162447633
0.39747949589917986,2_real,0.4947888311849917
0.39732946589317863,2_real,0.49448112098689584
0.3971794358871774,2_real,0.4941736849766966
0.3970294058811762,2_real,0.493866522483144
0.3968793758751751,2_real,0.49355963283751464
0.39672934586917386,2_real,0.49325301537359634
0.39657931586317263,2_real,0.49294666942766857
0.3964292858571714,2_real,0.4926405943384981
0.3962792558511702,2_real,0.49233478944732545
0.3961292258451691,2_real,0.492029254097844
0.39597919583916785,2_real,0.49172398763619574
0.39582916583316663,2_real,0.49141898941095175
0.3956791358271654,2_real,0.49111425877310927
0.3955291058211642,2_real,0.490809795076073
0.3953790758151631,2_real,0.49050559767563984
0.39522904580916185,2_real,0.4902016659299907
0.3950790158031606,2_real,0.4898979991996798
0.3949289857971594,2_real,0.48959459684762396
0.3947789557911582,2_real,0.48929145823907677
0.39462892578515707,2_real,0.48898858274163415
0.39447889577915585,2_real,0.48868596972522255
0.3943288657731546,2_real,0.4883836185620656
0.3941788357671534,2_real,0.4880815286266927
0.3940288057611522,2_real,0.4877796992959249
0.39387877575515107,2_real,0.48747812994885636
0.39372874574914984,2_real,0.4871768199668515
0.3935787157431486,2_real,0.48687576873352123
0.3934286857371474,2_real,0.48657497563472174
0.3932786557311462,2_real,0.4862744400585418
0.39312862572514506,2_real,0.4859741613952918
0.39297859571914384,2_real,0.4856741390374883
0.3928285657131426,2_real,0.4853743723798452
0.3926785357071414,2_real,0.4850748608192632
0.3925285057011402,2_real,0.48477560375482376
0.39237847569513906,2_real,0.4844766005877686
0.39222844568913784,2_real,0.48417785072149355
0.3920784156831366,2_real,0.4838793535615414
0.3919283856771354,2_real,0.48358110851558456
0.39177835567113417,2_real,0.483283114993425
0.39162832566513306,2_real,0.48298537240696515
0.39147829565913184,2_real,0.4826878801702174
0.3913282656531306,2_real,0.48239063769928436
0.3911782356471294,2_real,0.4820936444123471
0.3910282056411283,2_real,0.48179689972965983
0.39087817563512706,2_real,0.4815004030735336
0.39072814562912583,2_real,0.4812041538683316
0.3905781156231246,2_real,0.48090815154046207
0.3904280856171234,2_real,0.4806123955183556
0.3902780556111223,2_real,0.4803168852324685
0.39012802560512105,2_real,0.4800216201152634
0.38997799559911983,2_real,0.47972659960120895
0.3898279655931186,2_real,0.479431823126763
0.3896779355871174,2_real,0.4791372901303616
0.3895279055811163,2_real,0.4788430000524098
0.38937787557511505,2_real,0.47854895233529093
0.38922784556911383,2_real,0.4782551464233157
0.3890778155631126,2_real,0.47796158176276676
0.3889277855571114,2_real,0.4776682578018336
0.38877775555111027,2_real,0.4773751739906472
0.38862772554510905,2_real,0.47708232978124865
0.3884776955391078,2_real,0.4767897246275834
0.3883276655331066,2_real,0.47649735798549625
0.3881776355271054,2_real,0.4762052293127196
0.38802760552110427,2_real,0.4759133380688626
0.38787757551510305,2_real,0.47562168371540775
0.3877275455091018,2_real,0.47533026571569176
0.3875775155031006,2_real,0.4750390835349117
0.3874274854970994,2_real,0.47474813664009924
0.38727745549109827,2_real,0.47445742450012685
0.38712742548509704,2_real,0.47416694658569036
0.3869773954790958,2_real,0.4738767023692995
0.3868273654730946,2_real,0.47358669132528
0.3866773354670934,2_real,0.4732969129297463
0.38652730546109226,2_real,0.4730073666606149
0.38637727545509104,2_real,0.4727180519975765
0.3862272454490898,2_real,0.47242896842210297
0.3860772154430886,2_real,0.47214011541742607
0.38592718543708737,2_real,0.4718514924685398
0.38577715543108626,2_real,0.4715630990621865
0.38562712542508504,2_real,0.47127493468684983
0.3854770954190838,2_real,0.4709869988327415
0.3853270654130826,2_real,0.47069929099180746
0.38517703540708137,2_real,0.47041181065770044
0.38502700540108026,2_real,0.4701245573257938
0.38487697539507904,2_real,0.4698375304931483
0.3847269453890778,2_real,0.4695507296585282
0.3845769153830766,2_real,0.4692641543223785
0.38442688537707537,2_real,0.4689778039868235
0.38427685537107426,2_real,0.4686916781556536
0.38412682536507303,2_real,0.46840577633432223
0.3839767953590718,2_real,0.4681200980299374
0.3838267653530706,2_real,0.4678346427512583
0.38367673534706936,2_real,0.46754941000867345
0.38352670534106825,2_real,0.46726439931421143
0.38337667533506703,2_real,0.4669796101815178
0.3832266453290658,2_real,0.46669504212585655
0.3830766153230646,2_real,0.46641069466410284
0.38292658531706336,2_real,0.4661265673147327
0.38277655531106225,2_real,0.465842659597816
0.382626525305061,2_real,0.465558971035007
0.3824764952990598,2_real,0.4652755011495419
0.3823264652930586,2_real,0.46499224946622925
0.38217643528705736,2_real,0.4647092155114428
0.38202640528105625,2_real,0.4644263988131118
0.381876375275055,2_real,0.4641437989007235
0.3817263452690538,2_real,0.4638614153053002
0.3815763152630526,2_real,0.46357924755940716
0.38142628525705136,2_real,0.4632972951971383
0.38127625525105024,2_real,0.4630155577541108
0.381126225245049,2_real,0.46273403476745706
0.3809761952390478,2_real,0.462452725775818
0.3808261652330466,2_real,0.46217163031934366
0.38067613522704535,2_real,0.4618907479396687
0.38052610522104424,2_real,0.46161007817992716
0.380376075215043,2_real,0.46132962058472726
0.3802260452090418,2_real,0.46104937470016394
0.3800760152030406,2_real,0.4607693400737892
0.37992598519703935,2_real,0.46048951625462153
0.37977595519103824,2_real,0.46020990279314195
0.379625925185037,2_real,0.4599304992412736
0.3794758951790358,2_real,0.4596513051523838
0.37932586517303457,2_real,0.45937232008127965
0.37917583516703346,2_real,0.4590935435841963
0.37902580516103224,2_real,0.4588149752187937
0.378875775155031,2_real,0.4585366145441454
0.3787257451490298,2_real,0.45825846112074475
0.37857571514302857,2_real,0.45798051451048466
0.37842568513702746,2_real,0.4577027742766555
0.37827565513102623,2_real,0.4574252399839418
0.378125625125025,2_real,0.4571479111984202
0.3779755951190238,2_real,0.4568707874875343
0.37782556511302257,2_real,0.4565938684201188
0.37767553510702145,2_real,0.45631715356636643
0.37752550510102023,2_real,0.45604064249783377
0.377375475095019,2_real,0.4557643347874325
0.3772254450890178,2_real,0.45548823000942856
0.37707541508301656,2_real,0.45521232773943093
0.37692538507701545,2_real,0.45493662755438713
0.37677535507101423,2_real,0.4546611290325793
0.376625325065013,2_real,0.4543858317536104
0.3764752950590118,2_real,0.4541107352984132
0.37632526505301056,2_real,0.45383583924922716
0.37617523504700945,2_real,0.45356114318961144
0.3760252050410082,2_real,0.45328664670441865
0.375875175035007,2_real,0.45301234937980855
0.3757251450290058,2_real,0.4527382508032295
0.37557511502300456,2_real,0.452464350563419
0.37542508501700345,2_real,0.4521906482503956
0.3752750550110022,2_real,0.4519171434554519
0.375125025005001,2_real,0.4516438357711542
0.3749749949989998,2_real,0.45137072479133394
0.37482496499299855,2_real,0.4510978101110787
0.37467493498699744,2_real,0.4508250913267382
0.3745249049809962,2_real,0.45055256803590193
0.374374874974995,2_real,0.4502802398374082
0.3742248449689938,2_real,0.4500081063313346
0.37407481496299255,2_real,0.44973616711898834
0.37392478495699144,2_real,0.4494644218029074
0.3737747549509902,2_real,0.4491928699868508
0.373624724944989,2_real,0.44892151127579355
0.3734746949389878,2_real,0.44865034527592823
0.37332466493298655,2_real,0.4483793715946469
0.37317463492698544,2_real,0.4481085898405529
0.3730246049209842,2_real,0.44783799962343734
0.372874574914983,2_real,0.44756760055428574
0.37272454490898177,2_real,0.44729739224527487
0.37257451490298055,2_real,0.44702737430976064
0.37242448489697944,2_real,0.44675754636227377
0.3722744548909782,2_real,0.4464879080185173
0.372124424884977,2_real,0.44621845889536177
0.37197439487897577,2_real,0.4459491986108427
0.37182436487297454,2_real,0.44568012678414926
0.37167433486697343,2_real,0.44541124303562174
0.3715243048609722,2_real,0.44514254698675265
0.371374274854971,2_real,0.44487403826017363
0.37122424484896976,2_real,0.4446057164796545
0.37107421484296854,2_real,0.44433758127009865
0.37092418483696743,2_real,0.4440696322575388
0.3707741548309662,2_real,0.4438018690691307
0.370624124824965,2_real,0.4435342913331464
0.37047409481896376,2_real,0.44326689867897856
0.37032406481296254,2_real,0.4429996907371249
0.3701740348069614,2_real,0.4427326671391898
0.3700240048009602,2_real,0.44246582751787655
0.369873974794959,2_real,0.44219917150698734
0.36972394478895776,2_real,0.4419326987414142
0.36957391478295654,2_real,0.4416664088571347
0.3694238847769554,2_real,0.44140030149121434
0.3692738547709542,2_real,0.4411343762817911
0.369123824764953,2_real,0.44086863286807726
0.36897379475895176,2_real,0.44060307089035655
0.36882376475295053,2_real,0.4403376899899783
0.3686737347469494,2_real,0.44007248980935043
0.3685237047409482,2_real,0.4398074699919362
0.368373674734947,2_real,0.43954263018225226
0.36822364472894575,2_real,0.4392779700258626
0.36807361472294464,2_real,0.43901348916937716
0.3679235847169434,2_real,0.43874918726043743
0.3677735547109422,2_real,0.43848506394772724
0.367623524704941,2_real,0.43822111888095727
0.36747349469893975,2_real,0.4379573517108675
0.36732346469293864,2_real,0.4376937620892158
0.3671734346869374,2_real,0.4374303496687814
0.3670234046809362,2_real,0.43716711410335873
0.36687337467493497,2_real,0.4369040550477448
0.36672334466893375,2_real,0.4366411721577529
0.36657331466293264,2_real,0.43637846509019135
0.3664232846569314,2_real,0.43611593350286715
0.3662732546509302,2_real,0.4358535770545854
0.36612322464492897,2_real,0.4355913954051296
0.36597319463892775,2_real,0.43532938821528366
0.36582316463292663,2_real,0.4350675551468024
0.3656731346269254,2_real,0.43480589586242224
0.3655231046209242,2_real,0.4345444100258556
0.36537307461492297,2_real,0.4342830973017817
0.36522304460892174,2_real,0.43402195735584553
0.36507301460292063,2_real,0.4337609898546602
0.3649229845969194,2_real,0.4335001944657871
0.3647729545909182,2_real,0.43323957085775205
0.36462292458491696,2_real,0.4329791187000282
0.36447289457891574,2_real,0.4327188376630351
0.36432286457291463,2_real,0.43245872741813485
0.3641728345669134,2_real,0.43219878763762976
0.3640228045609122,2_real,0.4319390179947614
0.36387277455491096,2_real,0.43167941816369654
0.49994998999799956,3_real,1.0000500131287187
0.49979995999199844,3_real,1.0002000900431185
0.4996499299859972,3_real,1.0003502232807198
0.499499899979996,3_real,1.0005004128797694
0.4993498699739948,3_real,1.0006506588780468
0.49919983996799355,3_real,1.0008009613139324
0.49904980996199244,3_real,1.0009513202254945
0.4988997799559912,3_real,1.0011017356508694
0.49874974994999,3_real,1.0012522076282202
0.4985997199439888,3_real,1.0014027361962323
0.49844968993798755,3_real,1.0015533213929284
0.49829965993198644,3_real,1.0017039632565248
0.4981496299259852,3_real,1.0018546618258637
0.497999599919984,3_real,1.0020054171390789
0.49784956991398277,3_real,1.0021562292346278
0.49769953990798155,3_real,1.0023070981512587
0.49754950990198044,3_real,1.002458023927119
0.4973994798959792,3_real,1.0026090066012703
0.497249449889978,3_real,1.0027600462118929
0.49709941988397677,3_real,1.0029111427981106
0.49694938987797554,3_real,1.0030622963982352
0.49679935987197443,3_real,1.0032135070512431
0.4966493298659732,3_real,1.0033647747957746
0.496499299859972,3_real,1.0035160996708603
0.49634926985397076,3_real,1.003667481715087
0.49619923984796954,3_real,1.0038189209675519
0.49604920984196843,3_real,1.0039704174670503
0.4958991798359672,3_real,1.004121971252656
0.495749149829966,3_real,1.0042735823633708
0.49559911982396476,3_real,1.0044252508382652
0.49544908981796354,3_real,1.0045769767163277
0.4952990598119624,3_real,1.0047287600367887
0.4951490298059612,3_real,1.0048806008387656
0.49499899979996,3_real,1.005032499161546
0.49484896979395876,3_real,1.0051844550442548
0.49469893978795754,3_real,1.0053364685262658
0.4945489097819564,3_real,1.0054885396468718
0.4943988797759552,3_real,1.005640668445447
0.494248849769954,3_real,1.0057928549614028
0.49409881976395276,3_real,1.0059450992341459
0.49394878975795153,3_real,1.0060974013032091
0.4937987597519504,3_real,1.006249761208069
0.4936487297459492,3_real,1.0064021789883155
0.493498699739948,3_real,1.006554654683523
0.49334866973394675,3_real,1.0067071883333853
0.49319863972794564,3_real,1.0068597799775028
0.4930486097219444,3_real,1.0070124296556535
0.4928985797159432,3_real,1.0071651374075883
0.492748549709942,3_real,1.007317903273084
0.49259851970394075,3_real,1.007470727291987
0.49244848969793964,3_real,1.0076236095042168
0.4922984596919384,3_real,1.0077765499496056
0.4921484296859372,3_real,1.007929548668226
0.49199839967993597,3_real,1.008082605699949
0.49184836967393475,3_real,1.0082357210849255
0.49169833966793364,3_real,1.0083888948631399
0.4915483096619324,3_real,1.0085421270747894
0.4913982796559312,3_real,1.0086954177599974
0.49124824964992997,3_real,1.0088487669589483
0.49109821964392875,3_real,1.0090021747119042
0.49094818963792763,3_real,1.009155641059145
0.4907981596319264,3_real,1.0093091660409625
0.4906481296259252,3_real,1.0094627496977804
0.49049809961992397,3_real,1.0096163920699122
0.49034806961392274,3_real,1.0097700931978693
0.49019803960792163,3_real,1.0099238531221126
0.4900480096019204,3_real,1.0100776718831903
0.4898979795959192,3_real,1.0102315495216017
0.48974794958991796,3_real,1.0103854860780028
0.48959791958391674,3_real,1.0105394815930435
0.48944788957791563,3_real,1.0106935361073417
0.4892978595719144,3_real,1.0108476496617345
0.4891478295659132,3_real,1.0110018222969046
0.48899779955991196,3_real,1.0111560540536932
0.48884776955391074,3_real,1.0113103449729295
0.4886977395479096,3_real,1.0114646950955624
0.4885477095419084,3_real,1.0116191044624616
0.4883976795359072,3_real,1.0117735731146087
0.48824764952990596,3_real,1.0119281010930612
0.48809761952390474,3_real,1.0120826884388696
0.4879475895179036,3_real,1.0122373351930873
0.4877975595119024,3_real,1.012392041396887
0.4876475295059012,3_real,1.0125468070914303
0.48749749949989996,3_real,1.0127016323179738
0.48734746949389873,3_real,1.0128565171177506
0.4871974394878976,3_real,1.013011461532101
0.4870474094818964,3_real,1.0131664656023354
0.4868973794758952,3_real,1.0133215293698774
0.48674734946989395,3_real,1.013476652876137
0.48659731946389273,3_real,1.0136318361625845
0.4864472894578916,3_real,1.013787079270755
0.4862972594518904,3_real,1.013942382242209
0.4861472294458892,3_real,1.0140977451185305
0.48599719943988795,3_real,1.0142531679413784
0.4858471694338867,3_real,1.0144086507523973
0.4856971394278856,3_real,1.0145641935933554
0.4855471094218844,3_real,1.0147197965060217
0.48539707941588317,3_real,1.0148754595321983
0.48524704940988195,3_real,1.0150311827137295
0.4850970194038807,3_real,1.015186966092525
0.4849469893978796,3_real,1.0153428097105248
0.4847969593918784,3_real,1.0154987136097073
0.48464692938587717,3_real,1.0156546778320799
0.48449689937987594,3_real,1.015810702419749
0.4843468693738747,3_real,1.0159667874147793
0.4841968393678736,3_real,1.0161229328593746
0.4840468093618724,3_real,1.0162791387956749
0.48389677935587116,3_real,1.0164354052659637
0.48374674934986994,3_real,1.0165917323125135
0.4835967193438687,3_real,1.0167481199776158
0.4834466893378676,3_real,1.0169045683036881
0.4832966593318664,3_real,1.017061077333112
0.48314662932586516,3_real,1.0172176471083518
0.48299659931986394,3_real,1.017374277671895
0.4828465693138627,3_real,1.0175309690663175
0.4826965393078616,3_real,1.017687721334146
0.4825465093018604,3_real,1.0178445345180498
0.48239647929585916,3_real,1.0180014086607074
0.48224644928985794,3_real,1.018158343804802
0.4820964192838568,3_real,1.0183153399931009
0.4819463892778556,3_real,1.018472397268425
0.4817963592718544,3_real,1.018629515673608
0.48164632926585316,3_real,1.0187866952515399
0.48149629925985193,3_real,1.0189439360451726
0.4813462692538508,3_real,1.0191012380974571
0.4811962392478496,3_real,1.0192586014514327
0.4810462092418484,3_real,1.0194160261501595
0.48089617923584715,3_real,1.0195735122367426
0.48074614922984593,3_real,1.0197310597543463
0.4805961192238448,3_real,1.0198886687461675
0.4804460892178436,3_real,1.0200463392554593
0.4802960592118424,3_real,1.0202040713254716
0.48014602920584115,3_real,1.020361864999581
0.47999599919983993,3_real,1.0205197203211525
0.4798459691938388,3_real,1.0206776373335922
0.4796959391878376,3_real,1.0208356160803649
0.47954590918183637,3_real,1.020993656605006
0.47939587917583515,3_real,1.0211517589510564
0.4792458491698339,3_real,1.0213099231620943
0.4790958191638328,3_real,1.0214681492817999
0.4789457891578316,3_real,1.021626437353841
0.47879575915183037,3_real,1.0217847874219586
0.47864572914582915,3_real,1.021943199529931
0.4784956991398279,3_real,1.0221016737215887
0.4783456691338268,3_real,1.0222602100407874
0.4781956391278256,3_real,1.0224188085314607
0.47804560912182437,3_real,1.0225774692375509
0.47789557911582314,3_real,1.0227361922030778
0.4777455491098219,3_real,1.022894977472074
0.4775955191038208,3_real,1.0230538250886672
0.4774454890978196,3_real,1.0232127350969726
0.47729545909181836,3_real,1.0233717075411835
0.47714542908581714,3_real,1.0235307424655355
0.4769953990798159,3_real,1.0236898399143024
0.4768453690738148,3_real,1.0238489999318137
0.4766953390678136,3_real,1.0240082225624507
0.47654530906181236,3_real,1.024167507850611
0.47639527905581114,3_real,1.024326855840758
0.4762452490498099,3_real,1.024486266577415
0.4760952190438088,3_real,1.024645740105116
0.4759451890378076,3_real,1.0248052764684972
0.47579515903180636,3_real,1.0249648757121606
0.47564512902580514,3_real,1.0251245378808258
0.4754950990198039,3_real,1.0252842630192256
0.4753450690138028,3_real,1.0254440511721428
0.4751950390078016,3_real,1.0256039023844197
0.47504500900180036,3_real,1.025763816700929
0.47489497899579913,3_real,1.0259237941665886
0.4747449489897979,3_real,1.0260838348263719
0.4745949189837968,3_real,1.0262439387253128
0.4744448889777956,3_real,1.026404105908473
0.47429485897179435,3_real,1.0265643364209451
0.47414482896579313,3_real,1.0267246303078976
0.4739947989597919,3_real,1.0268849876145492
0.4738447689537908,3_real,1.0270454083861356
0.4736947389477896,3_real,1.0272058926679715
0.47354470894178835,3_real,1.0273664405053935
0.4733946789357871,3_real,1.0275270519437987
0.4732446489297859,3_real,1.0276877270286349
0.4730946189237848,3_real,1.0278484658053817
0.47294458891778357,3_real,1.0280092683195758
0.47279455891178235,3_real,1.0281701346168113
0.4726445289057811,3_real,1.0283310647427124
0.4724944988997799,3_real,1.0284920587429613
0.4723444688937788,3_real,1.0286531166632735
0.47219443888777757,3_real,1.0288142385494403
0.47204440888177635,3_real,1.0289754244472828
0.4718943788757751,3_real,1.0291366744026538
0.4717443488697739,3_real,1.0292979884614875
0.4715943188637728,3_real,1.029459366669745
0.47144428885777157,3_real,1.0296208090734371
0.47129425885177034,3_real,1.029782315718633
0.4711442288457691,3_real,1.0299438866514303
0.4709941988397679,3_real,1.0301055219180053
0.4708441688337668,3_real,1.0302672215645563
0.47069413882776556,3_real,1.0304289856373312
0.47054410882176434,3_real,1.030590814182642
0.4703940788157631,3_real,1.030752707246847
0.470244048809762,3_real,1.0309146648763354
0.4700940188037608,3_real,1.03107668711757
0.46994398879775956,3_real,1.0312387740170206
0.46979395879175834,3_real,1.0314009256212713
0.4696439287857571,3_real,1.0315631419768962
0.469493898779756,3_real,1.0317254231305386
0.4693438687737548,3_real,1.031887769128903
0.46919383876775356,3_real,1.032050180018733
0.46904380876175233,3_real,1.0322126558468114
0.4688937787557511,3_real,1.0323751966599877
0.46874374874975,3_real,1.0325378025051313
0.4685937187437488,3_real,1.0327004734292198
0.46844368873774755,3_real,1.0328632094792092
0.46829365873174633,3_real,1.0330260107021574
0.4681436287257451,3_real,1.0331888771451432
0.467993598719744,3_real,1.0333518088553024
0.4678435687137428,3_real,1.0335148058798271
0.46769353870774155,3_real,1.0336778682659529
0.46754350870174033,3_real,1.0338409960609702
0.4673934786957391,3_real,1.0340041893122156
0.467243448689738,3_real,1.0341674480670686
0.46709341868373677,3_real,1.0343307723729764
0.46694338867773555,3_real,1.0344941622774138
0.4667933586717343,3_real,1.034657617827928
0.4666433286657331,3_real,1.0348211390721063
0.466493298659732,3_real,1.034984726057572
0.46634326865373077,3_real,1.035148378832036
0.46619323864772955,3_real,1.0353120974432157
0.4660432086417283,3_real,1.0354758819389072
0.4658931786357271,3_real,1.0356397323669466
0.465743148629726,3_real,1.0358036487752453
0.46559311862372477,3_real,1.0359676312117094
0.46544308861772354,3_real,1.0361316797243554
0.4652930586117223,3_real,1.0362957943612143
0.4651430286057211,3_real,1.0364599751703847
0.46499299859972,3_real,1.0366242222000062
0.46484296859371876,3_real,1.0367885354982773
0.46469293858771754,3_real,1.0369529151134507
0.4645429085817163,3_real,1.0371173610938031
0.4643928785757151,3_real,1.0372818734877094
0.464242848569714,3_real,1.0374464523435514
0.46409281856371276,3_real,1.0376110977097854
0.46394278855771154,3_real,1.0377758096349257
0.4637927585517103,3_real,1.037940588167502
0.4636427285457091,3_real,1.0381054333561497
0.463492698539708,3_real,1.0382703452494995
0.46334266853370676,3_real,1.0384353238962847
0.46319263852770554,3_real,1.0386003693452523
0.4630426085217043,3_real,1.0387654816452165
0.4628925785157031,3_real,1.0389306608450521
0.462742548509702,3_real,1.0390959069936687
0.46259251850370076,3_real,1.039261220140037
0.46244248849769953,3_real,1.0394266003331796
0.4622924584916983,3_real,1.0395920476221716
0.4621424284856971,3_real,1.0397575620561337
0.461992398479696,3_real,1.0399231436842569
0.46184236847369475,3_real,1.0400887925557638
0.46169233846769353,3_real,1.0402545087199389
0.4615423084616923,3_real,1.0404202922261172
0.4613922784556911,3_real,1.040586143123697
0.46124224844969,3_real,1.0407520614621055
0.46109221844368875,3_real,1.0409180472908521
0.46094218843768753,3_real,1.0410841006594747
0.4607921584316863,3_real,1.0412502216175843
0.4606421284256851,3_real,1.0414164102148271
0.46049209841968397,3_real,1.0415826665009138
0.46034206841368275,3_real,1.0417489905255943
0.4601920384076815,3_real,1.0419153823386949
0.4600420084016803,3_real,1.0420818419900837
0.4598919783956791,3_real,1.0422483695296774
0.45974194838967797,3_real,1.0424149650074392
0.45959191838367675,3_real,1.042581628473419
0.4594418883776755,3_real,1.0427483599776826
0.4592918583716743,3_real,1.0429151595703656
0.4591418283656732,3_real,1.043082027301663
0.45899179835967197,3_real,1.0432489632218116
0.45884176835367074,3_real,1.0434159673811194
0.4586917383476695,3_real,1.0435830398299188
0.4585417083416683,3_real,1.0437501806186258
0.4583916783356672,3_real,1.0439173897977074
0.45824164832966596,3_real,1.0440846674176643
0.45809161832366474,3_real,1.0442520135290672
0.4579415883176635,3_real,1.0444194281825414
0.4577915583116623,3_real,1.0445869114287685
0.4576415283056612,3_real,1.0447544633184735
0.45749149829965996,3_real,1.0449220839024407
0.45734146829365874,3_real,1.0450897732315099
0.4571914382876575,3_real,1.0452575313565873
0.4570414082816563,3_real,1.0454253583286088
0.4568913782756552,3_real,1.0455932541985964
0.45674134826965396,3_real,1.0457612190175982
0.45659131826365273,3_real,1.0459292528367443
0.4564412882576515,3_real,1.0460973557071849
0.4562912582516503,3_real,1.046265527680162
0.4561412282456492,3_real,1.0464337688069527
0.45599119823964795,3_real,1.046602079138897
0.45584116823364673,3_real,1.0467704587273838
0.4556911382276455,3_real,1.0469389076238576
0.4555411082216443,3_real,1.0471074258798283
0.4553910782156432,3_real,1.047276013546859
0.45524104820964195,3_real,1.047444670676558
0.45509101820364073,3_real,1.0476133973206103
0.4549409881976395,3_real,1.0477821935307239
0.4547909581916383,3_real,1.04795105935869
0.45464092818563717,3_real,1.0481199948563593
0.45449089817963595,3_real,1.0482890000756102
0.4543408681736347,3_real,1.0484580750684096
0.4541908381676335,3_real,1.0486272198867588
0.4540408081616323,3_real,1.0487964345827196
0.45389077815563117,3_real,1.048965719208423
0.45374074814962995,3_real,1.0491350738160439
0.4535907181436287,3_real,1.0493044984578104
0.4534406881376275,3_real,1.049473993186027
0.4532906581316263,3_real,1.0496435580530359
0.45314062812562517,3_real,1.04981319311124
0.45299059811962394,3_real,1.0499828984131074
0.4528405681136227,3_real,1.0501526740111546
0.4526905381076215,3_real,1.050322519957967
0.4525405081016203,3_real,1.0504924363061674
0.45239047809561916,3_real,1.0506624231084525
0.45224044808961794,3_real,1.0508324804175728
0.4520904180836167,3_real,1.0510026082863293
0.4519403880776155,3_real,1.0511728067676018
0.4517903580716143,3_real,1.0513430759142965
0.45164032806561316,3_real,1.0515134157793973
0.45149029805961194,3_real,1.0516838264159467
0.4513402680536107,3_real,1.051854307877036
0.4511902380476095,3_real,1.0520248602158182
0.45104020804160827,3_real,1.0521954834855152
0.45089017803560716,3_real,1.0523661777393816
0.45074014802960594,3_real,1.0525369430307536
0.4505901180236047,3_real,1.0527077794130228
0.4504400880176035,3_real,1.052878686939628
0.45029005801160227,3_real,1.053049665664068
0.45014002800560116,3_real,1.053220715639922
0.44998999799959993,3_real,1.053391836920793
0.4498399679935987,3_real,1.05356302956037
0.4496899379875975,3_real,1.053734293612391
0.44953990798159627,3_real,1.0539056291306514
0.44938987797559515,3_real,1.0540770361690097
0.44923984796959393,3_real,1.0542485147813836
0.4490898179635927,3_real,1.0544200650217432
0.4489397879575915,3_real,1.0545916869441245
0.44878975795159026,3_real,1.0547633806026204
0.44863972794558915,3_real,1.0549351460513845
0.44848969793958793,3_real,1.0551069833446374
0.4483396679335867,3_real,1.0552788925366388
0.4481896379275855,3_real,1.0554508736817287
0.44803960792158437,3_real,1.0556229268342943
0.44788957791558315,3_real,1.0557950520487898
0.4477395479095819,3_real,1.0559672493797292
0.4475895179035807,3_real,1.0561395188816816
0.4474394878975795,3_real,1.056311860609273
0.44728945789157837,3_real,1.056484274617205
0.44713942788557715,3_real,1.0566567609602275
0.4469893978795759,3_real,1.0568293196931513
0.4468393678735747,3_real,1.0570019508708512
0.4466893378675735,3_real,1.0571746545482597
0.44653930786157237,3_real,1.0573474307803772
0.44638927785557114,3_real,1.057520279622251
0.4462392478495699,3_real,1.0576932011289977
0.4460892178435687,3_real,1.0578661953557948
0.4459391878375675,3_real,1.058039262357891
0.44578915783156636,3_real,1.0582124021905779
0.44563912782556514,3_real,1.0583856149092115
0.4454890978195639,3_real,1.0585589005692153
0.4453390678135627,3_real,1.0587322592260737
0.44518903780756147,3_real,1.0589056909353376
0.44503900780156036,3_real,1.059079195752609
0.44488897779555914,3_real,1.0592527737335493
0.4447389477895579,3_real,1.0594264249338967
0.4445889177835567,3_real,1.0596001494094398
0.44443888777755547,3_real,1.0597739472160308
0.44428885777155436,3_real,1.0599478184095825
0.44413882776555313,3_real,1.060121763046081
0.4439887977595519,3_real,1.06029578118155
0.4438387677535507,3_real,1.0604698728721136
0.44368873774754947,3_real,1.0606440381739228
0.44353870774154835,3_real,1.0608182771431975
0.44338867773554713,3_real,1.0609925898362333
0.4432386477295459,3_real,1.06116697630939
0.4430886177235447,3_real,1.0613414366190748
0.44293858771754346,3_real,1.061515970821759
0.44278855771154235,3_real,1.0616905789739985
0.44263852770554113,3_real,1.0618652611323842
0.4424884976995399,3_real,1.0620400173535802
0.4423384676935387,3_real,1.0622148476943296
0.44218843768753746,3_real,1.062389752211417
0.44203840768153635,3_real,1.0625647309616935
0.4418883776755351,3_real,1.0627397840020867
0.4417383476695339,3_real,1.0629149113895846
0.4415883176635327,3_real,1.0630901131812176
0.44143828765753146,3_real,1.0632653894341089
0.44128825765153035,3_real,1.0634407402054267
0.4411382276455291,3_real,1.0636161655524135
0.4409881976395279,3_real,1.0637916655323714
0.4408381676335267,3_real,1.0639672402026663
0.44068813762752546,3_real,1.0641428896207243
