0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.23976183,0.5109987,0.18294547,0.06629396,307,c1_1,307,0.90115416
0.2820604,0.51856273,0.14110154,0.0582754,311,c1_1,311,0.90192634
0.3665056,0.49418655,0.09693196,0.042375885,315,c1_1,315,0.90227175
0.50809747,0.4216844,0.048575737,0.021642473,319,c1_1,319,0.9025168
0.29807457,0.5879802,0.07472771,0.039217506,323,c1_1,323,0.90296054
0.18661553,0.6891324,0.079768166,0.04448397,327,c1_1,327,0.9035328
0.18780825,0.70915365,0.06466603,0.038372092,331,c1_1,331,0.9037851
0.32419485,0.59793824,0.052180585,0.025686298,335,c1_1,335,0.90443015
0.28712028,0.63690156,0.05029094,0.025687236,339,c1_1,339,0.9046584
0.3244097,0.5997098,0.051162202,0.024718268,343,c1_1,343,0.9051821
0.37852207,0.5590176,0.041857623,0.020602651,347,c1_1,347,0.90536463
0.26057383,0.6686862,0.04635558,0.024384353,351,c1_1,351,0.9057109
0.09447588,0.7885422,0.07576064,0.041221235,355,c1_1,355,0.9068693
0.06793257,0.73915875,0.13012461,0.062784046,359,c1_1,359,0.9070593
0.07858201,0.6798936,0.16133256,0.08019184,363,c1_1,363,0.90741247
0.04784542,0.698973,0.1679009,0.08528064,367,c1_1,367,0.90795743
0.08881617,0.7289178,0.119156644,0.06310937,371,c1_1,371,0.9085212
0.037039243,0.70461845,0.15875573,0.099586554,375,c1_1,375,0.9088485
0.01102246,0.69849604,0.17829266,0.112188816,379,c1_1,379,0.90918195
0.024793886,0.80501646,0.09766959,0.07251999,383,c1_1,383,0.9093679
0.0225147,0.870642,0.05945386,0.04738944,387,c1_1,387,0.9097659
0.025747368,0.91351587,0.032146458,0.02859028,391,c1_1,391,0.91035026
0.012533632,0.95161533,0.017841116,0.018009864,395,c1_1,395,0.9110679
0.020092333,0.9415697,0.020579882,0.017758183,399,c1_1,399,0.91181576
0.02295359,0.94117206,0.01992134,0.015953032,403,c1_1,403,0.9127021
0.023959562,0.9378408,0.023388453,0.014811106,407,c1_1,407,0.9132955
0.025507724,0.92458194,0.033075843,0.016834533,411,c1_1,411,0.91356266
0.046605248,0.896837,0.040087737,0.016470095,415,c1_1,415,0.91434807
0.05348628,0.86047465,0.066389345,0.019649692,419,c1_1,419,0.91493684
0.08476482,0.835154,0.063748956,0.016332285,423,c1_1,423,0.9155168
