state,smoothing,residuals,variance,ac1
-3.4012395363477377,-3.1510134233963543,-0.2502261129513834,0.25112037183817554,0.007357817539750173
-3.181565203592254,-3.129297279985673,-0.05226792360658106,0.2480704202584529,0.020826811544339085
-2.684659244989249,-3.1076727220870475,0.4230134770977987,0.24683868698021305,0.026591887124379907
-3.814868041629967,-3.0861304448455287,-0.7287375967844385,0.251792328161355,0.02456948720078858
-3.229391082395483,-3.0646616707112893,-0.16472941168419375,0.24197174428803117,0.033003335353478595
-3.121448169394202,-3.043254758422547,-0.07819341097165511,0.2419419077856657,0.038920502785096386
-3.095615192690289,-3.0218981137541627,-0.07371707893612633,0.22634294164669974,0.06996582148767465
-3.3825364483787252,-3.0005815988349047,-0.38195484954382053,0.22491601717238785,0.07304068703219853
-3.6884901358726885,-2.979295974788123,-0.7091941610845653,0.22981473512002884,0.08294748508699315
-2.3331033217149364,-2.9580310515579464,0.62492772984301,0.23440585052889948,0.05663573492427749
-2.953201293895452,-2.936776165710404,-0.01642512818504782,0.23088718989371243,0.07157640907580262
-2.5843837895926343,-2.91552448671144,0.3311406971188058,0.22941563134790652,0.07473191873908502
-3.2570883020591928,-2.894271287876914,-0.36281701418227863,0.2304979950720827,0.06637913544765724
-2.44297922715844,-2.873013637483767,0.4300344103253271,0.22939818982193474,0.07297115371850757
-2.8148964248844432,-2.8517484295152853,0.03685200463084204,0.2267035950478263,0.0778873003982639
-2.6618641365581786,-2.8304743961500534,0.1686102595918748,0.2269328665511504,0.07527860994775054
-2.8368779973197373,-2.809191219619136,-0.02768677770060135,0.22329330697272398,0.0960220328554121
-2.7386406871776576,-2.787899360007256,0.04925867282959828,0.21838546678994508,0.07869079246973848
-3.104772128290027,-2.766599394638347,-0.33817273365168,0.21599395734670662,0.06127714987236218
-1.4037671960502651,-2.7452917612563703,1.3415245652061052,0.23216136625625763,0.020797158485052165
-2.690880914414266,-2.7239761234958144,0.033095209081548393,0.22845458687750111,0.005285811505640539
-2.865519135206369,-2.7026534857743485,-0.16286564943202064,0.22484774553194387,0.003901788987399162
-2.4885433692594057,-2.681325176297262,0.1927818070378562,0.2251987312938546,0.0006630399622731009
-1.9144089297042384,-2.6599920735753857,0.7455831438711473,0.22261271880590383,0.0038985051120605106
-3.384392684929281,-2.6386562354637193,-0.7457364494655616,0.2290676979876165,-0.019248946769568235
-3.084715852211095,-2.6173214901986563,-0.4673943620124388,0.21414043585489104,-0.03864181140431388
-2.58280830125062,-2.595989277671872,0.013180976421252044,0.21048691153026677,-0.05859484267897696
-2.2023443865118155,-2.574658641523647,0.37231425501183146,0.20780417073139268,-0.06961080012697518
-2.9316448360078384,-2.553328694211018,-0.3783161417968204,0.20810421692760248,-0.08892480327501132
-2.64360815430097,-2.5319997600095054,-0.11160839429146474,0.20353971430082166,-0.08677215652905168
-2.275490556980609,-2.510670803833176,0.235180246852567,0.20425158060259557,-0.08820234270151457
-2.317807786370028,-2.489340195057472,0.1715324086874439,0.20429162418858998,-0.0974618482140934
-2.368803461752314,-2.468007552443985,0.09920409069167091,0.19376776944950017,-0.08616334745304602
-2.2397519911469526,-2.4466737535872602,0.2069217624403077,0.1936812060820303,-0.08526820715591649
-2.858698784091452,-2.4253406331729175,-0.4333581509185347,0.1956734405331067,-0.0897083559295927
